Urls
https://www.renttherunway.com/pdp/items/REF86
https://www.renttherunway.com/pdp/items/MDW41
https://www.renttherunway.com/pdp/items/TYB179
https://www.renttherunway.com/pdp/items/FTW71
https://www.renttherunway.com/pdp/items/OGD10
https://www.renttherunway.com/pdp/items/LRL122
https://www.renttherunway.com/pdp/items/COCH14
https://www.renttherunway.com/pdp/items/PB23
https://www.renttherunway.com/pdp/items/AGG13
https://www.renttherunway.com/pdp/items/SAN129
https://www.renttherunway.com/pdp/items/BLNK36
https://www.renttherunway.com/pdp/items/FTF56
https://www.renttherunway.com/pdp/items/NAN17
https://www.renttherunway.com/pdp/items/DLD40
https://www.renttherunway.com/pdp/items/ALS132
https://www.renttherunway.com/pdp/items/EMPA11
https://www.renttherunway.com/pdp/items/MTHR4
https://www.renttherunway.com/pdp/items/SMY85
https://www.renttherunway.com/pdp/items/VAC7
https://www.renttherunway.com/pdp/items/ALC125
https://www.renttherunway.com/pdp/items/JCR121
https://www.renttherunway.com/pdp/items/JWG91
https://www.renttherunway.com/pdp/items/FTF54
https://www.renttherunway.com/pdp/items/KRI37
https://www.renttherunway.com/pdp/items/SPG7
https://www.renttherunway.com/pdp/items/SNY49
https://www.renttherunway.com/pdp/items/WIS41
https://www.renttherunway.com/pdp/items/PGE32
https://www.renttherunway.com/pdp/items/DVF295
https://www.renttherunway.com/pdp/items/LULU21
https://www.renttherunway.com/pdp/items/GRJ73
https://www.renttherunway.com/pdp/items/VIN100
https://www.renttherunway.com/pdp/items/SAN125
https://www.renttherunway.com/pdp/items/AGST8
https://www.renttherunway.com/pdp/items/SB133
https://www.renttherunway.com/pdp/items/DMN51
https://www.renttherunway.com/pdp/items/RUM15
https://www.renttherunway.com/pdp/items/OGD11
https://www.renttherunway.com/pdp/items/MSY4
https://www.renttherunway.com/pdp/items/TYB171
https://www.renttherunway.com/pdp/items/AMU199
https://www.renttherunway.com/pdp/items/VB18
https://www.renttherunway.com/pdp/items/BH144
https://www.renttherunway.com/pdp/items/VVB38
https://www.renttherunway.com/pdp/items/KHT16
https://www.renttherunway.com/pdp/items/MKP69
https://www.renttherunway.com/pdp/items/BH197
https://www.renttherunway.com/pdp/items/DVF319
https://www.renttherunway.com/pdp/items/MDW85
https://www.renttherunway.com/pdp/items/VIN166
https://www.renttherunway.com/pdp/items/SBAHNB95
https://www.renttherunway.com/pdp/items/LAV52
https://www.renttherunway.com/pdp/items/BLNK20
https://www.renttherunway.com/pdp/items/CLUB65
https://www.renttherunway.com/pdp/items/RB85
https://www.renttherunway.com/pdp/items/GAM9
https://www.renttherunway.com/pdp/items/KF34
https://www.renttherunway.com/pdp/items/VAC37
https://www.renttherunway.com/pdp/items/CUP86
https://www.renttherunway.com/pdp/items/ALS150
https://www.renttherunway.com/pdp/items/RB68
https://www.renttherunway.com/pdp/items/MRW65
https://www.renttherunway.com/pdp/items/RTRN2
https://www.renttherunway.com/pdp/items/EMPA10
https://www.renttherunway.com/pdp/items/BM643
https://www.renttherunway.com/pdp/items/TOT11
https://www.renttherunway.com/pdp/items/LSP8
https://www.renttherunway.com/pdp/items/BODN6
https://www.renttherunway.com/pdp/items/BH147
https://www.renttherunway.com/pdp/items/VAC4
https://www.renttherunway.com/pdp/items/ADAMC8
https://www.renttherunway.com/pdp/items/AMU215
https://www.renttherunway.com/pdp/items/KS250
https://www.renttherunway.com/pdp/items/FAMK5
https://www.renttherunway.com/pdp/items/WNG9
https://www.renttherunway.com/pdp/items/MGLAHNB15
https://www.renttherunway.com/pdp/items/SLP6
https://www.renttherunway.com/pdp/items/MNR51
https://www.renttherunway.com/pdp/items/LVJ31
https://www.renttherunway.com/pdp/items/NAN23
https://www.renttherunway.com/pdp/items/VAC30
https://www.renttherunway.com/pdp/items/GAN14
https://www.renttherunway.com/pdp/items/RUM18
https://www.renttherunway.com/pdp/items/SW829
https://www.renttherunway.com/pdp/items/RT246
https://www.renttherunway.com/pdp/items/BUP7
https://www.renttherunway.com/pdp/items/LVJ44
https://www.renttherunway.com/pdp/items/TYB194
https://www.renttherunway.com/pdp/items/BLNK45
https://www.renttherunway.com/pdp/items/AHHNB64
https://www.renttherunway.com/pdp/items/GRJ66
https://www.renttherunway.com/pdp/items/FAMK7
https://www.renttherunway.com/pdp/items/HB102
https://www.renttherunway.com/pdp/items/MNS13
