"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date","links_reviews_purpose"
"https://www.renttherunway.com/pdp/items/POLO14","RTR Customer","Not the best material","It looked like it would be a super cute shirt but the material was really stiff and it fit me weird.","September 24, 2019","Small"
"https://www.renttherunway.com/pdp/items/POLO14","Dylan","Cute linen shirt for work","Nice shirt, cute for spring or summer!","September 17, 2019","Work"
"https://www.renttherunway.com/pdp/items/POLO14","Genevieve","Want to feel like a badass? Rent this.","Rented this for a difficult day at work when I needed confidence and it sure delivered! Looks feminine, but like a boss lady. Neckline was a tie, so it was adjustable. Really loved this one - would rent it again any time!","September 16, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/POLO14","Alison","Will definitely rent again!","Sometimes it's hard to find a chic, tailored, fashion forward too that falls into the casual category. This top checked all the boxes. Fabric was of a thicker linen quality - held its structure but also easy enough to tuck without being bulky. The tie neck was a great touch. Sized fit exactly as expected. Perfect with jeans and sandals, or shorts and sneakers. Love.","September 7, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/POLO14","Allison","Lovely pattern and cut","Liked this top tucked into light wash jeans. Fabric wasn't my favorite. A little rough. But good overall'","September 6, 2019","Work"
"https://www.renttherunway.com/pdp/items/POLO14","RTR Customer","It can be dressed up or down. Nice linen fabric for summer. Lots of compliments","Fit true to size","August 23, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/POLO14","Sam","I didn't wear it. Too short.","Didn't wear it too short.","August 19, 2019","Small"
"https://www.renttherunway.com/pdp/items/POLO14","Amy","Great shirt for work or weekend wear","Good fit. The buttons held over the chest which is not always the case","August 6, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/POLO14","Isabelle","Tiny and short","To small for my chest and the this ran short. Could not tuck in and barely hit my pants.","August 2, 2019","Work"
"https://www.renttherunway.com/pdp/items/POLO14","Trish","Cotton faded blouse","Looks really bright and polished in the photos but in reality it's a faded cotton, could be from wear and wash but wasn't what I expected. Could be nice for a casual outfit but I rented for work so I didn't wear. It ran small and short so if your tall or have a chest I would recommend sizing up.","July 29, 2019","Work"
"https://www.renttherunway.com/pdp/items/POLO14","Peggy","Nice Shirt","Pretty colors and a nice linen material. Machine washable which is great.","July 16, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/POLO14","Michelle","Light and fun!","Thin linen material. I didn't knot the top but I tied it once. Not constricting on the neck. Slightly loose around the chest if you're smaller. So while I usually get a 6, this was perfect for my arms (I've got some biceps)! Got lots of compliments. My one tiny issue is that if you leave it untucked, the bottom of the shirt curls up over the course of the day.","July 14, 2019","Work"
"https://www.renttherunway.com/pdp/items/POLO14","Michelle","Such a fun and flattering top for summer","Would rent again !","July 10, 2019","Work"
"https://www.renttherunway.com/pdp/items/KLY11","Michele","Great Pants!","Loved these pants! They can be work appropriate and they are very flattering and comfortable. Would rent again!","February 27, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","Karen","Great for casual or party!","Great with heels and leather jacket for party and perfect for lounging at home, paired with jean jacket and t-shirt (and slippers - as pictured)! They definitely stretch out after two wears so after wearing them with high heels to a party and feeling trendy, and one additional time to work, my third time I just wore as casual pants. Nice thick material and structure (for an intentionally slouchy pant) for those of us looking to cover some extra lumps ;-), but laid nicely!","January 14, 2020","Party"
"https://www.renttherunway.com/pdp/items/KLY11","Sydney","Love these pants even if my face says otherwise","Perfect for mom life! I can fit everything I need in these huge pockets, honestly want to wear them every day! I didn't expect to love them as much as I did","December 5, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","Olivia","Nothing special","Nice pants but wouldn't go out of my way to rent!","November 9, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","Jen","Super flattering- can be dressed up or down!","I love the fit of these joggers! I usually have problems finding pants like these to fit my thighs and butt but these were great. Also liked how they didn't stretch out. The fabric is stretchy and there is some give but they don't stretch out the moment you sit down. Wore them dressed up for a casual date night and with a tied up T-shirt for during the day.","October 27, 2019","Date"
"https://www.renttherunway.com/pdp/items/KLY11","Jamie","Too big to my liking...","I really hoped these pants would work, but they were just way too big in the crotch area. Maybe if I were a few inches taller it would have looked ok, but even then I'm not sure. Too bad because the color and everything else about them were what I was looking for!","July 29, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","Jackie","Cute and comfortable","This was my first time wearing joggers. I was surprised when I saw them in person; I thought they would be more of a linen or even sweatpants material. But they are a thicker cotton pant. The waist has some flexibility but not unlimited - with that in mind, I would order your regular size and not try to size down. Still very comfortable with big, roomy pockets.","July 22, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","Mirella","Loved these pants!!","These pants were so comfy and cute! I wore them to work and received many compliments. Fit great!","July 13, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","RTR Customer","Dry clean only was a bummer for these casual pants","I did not love that they were dry clean only. I rented for normal wear and with two small kids, dry clean only meant I could only wear once.","February 24, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","Nola","Loved the fabric, fit and color. They stretch a bit so we’re comfortable all day. Great pants .","I seriously considered buying these pants because they looked so nice. I’m short. The crotch hung a little too low making my legs look even shorter. That’s the only reason I’m returning them.","January 2, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/KLY11","RTR Customer","Not a great fit for my body type.","Cute and comfy. Just not on me.","November 6, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","Hayden","Were just too tight for my liking","They were cute but definitely should've sized up","October 22, 2019","Small"
"https://www.renttherunway.com/pdp/items/KLY11","RTR Customer","Comfy, great for vacation.","Super comfy and versatile. Not to heavy, not too light.","October 19, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KLY11","Susan","Baggy joggers","These joggers were super baggy in the butt & a little too long for me. The material is sort of stiff and rough. I didn't find them attractive or comfy, so I didn't wear them.","September 30, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","Salli","I took these on a family vacation and they were great!","These fit true to size and are easy go-to pants for a variety of occasions. I wore them with my kids, on a date with my husband and while running errands. They are easy to dress up or down and a great color for a variety of tops and shoes.","September 10, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KLY11","Raquel","Great joggers!","Comfy and look great!","August 23, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","Lindsay","SO comfy! Big pockets. Nicely tapered leg and length.","I liked the weight of the fabric - not to thin, not too heavy to be hot. The length was great on me to - hit low calf - I'm 5'3"". I often find this style of jogger looks weird/silly on my petite build if too long - wasn't the case. Gave my little bootie a nice pop too... and there ain't much to be poppin' - so thumbs up!","June 20, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KLY11","Jamie","Super comfy, loved the pockets","Pockets!","June 1, 2019","Large"
"https://www.renttherunway.com/pdp/items/KLY11","Taaliba","They fit perfectly! These pants can go with any outfit. They can be dressed down and up. Love them.","Great fit! True to size. They can be worn for all seasons.","May 19, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KLY11","Jenny","Slightly awkward fit but otherwise chic","Fits a bit baggy in the crotch and waist but otherwise nice pants. Great look, fabric","May 15, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KLY11","Danicia","Great material","Soft and comfy","May 8, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RUM14","Marybeth","Thick fabric, runs large","Fabric runs thicker than I expected, shirt was a bit stiff. Recommend sizing down","April 1, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/ALSHNB137","","","","",""
"https://www.renttherunway.com/pdp/items/OGD3","Audrey","Soft and comfy","This is great for everyday wear. It's very soft and cozy!","February 21, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/OGD3","Mindy","Comfy and casual","Rented this for casual Friday at work and it was incredibly comfortable! I appreciate a long sweater that I'm not swimming in and this one checked all the boxes. Will absolutely rent again!","January 10, 2020","Work"
"https://www.renttherunway.com/pdp/items/OGD3","Claire","So soft!","I was worried it would be shedding everywhere based on a previous review and almost didn't rent it, but I didn't have that problem at all. Felt like chenille fabric. Neckline is wide, needed to wear a tank for it to not look funky.","January 4, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/OGD3","Lauleh","Oversized Cardigan","Super cozy cardigan however the sweater does shed.","October 16, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/OGD3","Diana","Good fit! Loved the colors and length!","Wore it to work and out on the weekend too! Loved this one.","March 1, 2020","Work"
"https://www.renttherunway.com/pdp/items/OGD3","Dawn","Comfy cardigan","Great colors, cute with jeans.","February 6, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/OGD3","Martha","Great sweater","Love this sweater. Great quality and colors are lovely in person.","January 26, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/OGD3","Cherie","Lots of compliments!","I wore this a couple of times. I really liked it and received many compliments. Comfortable and soft.","January 19, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/OGD3","Maria","Super soft! Perfect combination of feminine & comfort.","Warm and comfy sweater for cooler temps or airplane shivers!","January 14, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/OGD3","Stacia","Love","Sleeves were a little the short, so I just pushed them up...maybe they were meant to be 3/4 length. I still loved this sweater; lots of compliments and it's so soft and cozy. I'm 5'9.5"", 160lbs and the LARGE fit everywhere else perfectly (length & shoulders).","November 14, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/OGD3","Elizabeth","Great layer :)","Nice, warm layer. It's not wool so no itches. I worn it with nearly everything for a month","November 11, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/OGD3","Kim","Gorgeous fabric","Super soft fabric. I wore this to work dressed down a bit, but perfect for a casual fall Saturday as well.","October 15, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/OGD3","Lauren","fuzzy balls","a good fit, nice way to dress up a basic outfit as the weather changes to fall. only issue was it shed fuzzy balls all over everything. my black tote bag and my chair at the office were completely covered in fuzz.","October 2, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/HAL2","Brooke","So cozy","Softest sweater. It feels like a cotton ball.","March 5, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/HAL2","Zoe","Cute everyday cardigan","The bright gold colour is eye-catching and the material is a nice thick ribbed style. Not itchy. The fit is good but not great. The shoulders are dropped (I think?) and I had to steam them before wearing because the hanger had left indents that made me look like I was wearing shoulder pads. Overall I would say it's a good sweater for every day, but probably not an item to gush over.","February 3, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/HAL2","Emily","Serviceable sweater--very soft!","Very soft, beautiful color. Short, cropped length on me (May be longer on smaller chested women). Nice, but not show stopping.","November 27, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/HAL2","Joy","Comfortable","","March 1, 2020","Other"
"https://www.renttherunway.com/pdp/items/HAL2","Brianne","Perfect cardigan","Wore to work and loved this. I wore a tank underneath for work but could also be worn without for a cute out of office look. Fit true to size","November 14, 2019","Work"
"https://www.renttherunway.com/pdp/items/HAL2","Colleen","Great fall look if you're looking to add a splash of color","Overall fit was perfect. The material was a great combo of light and heavy fabric, didn't feel like it was weighing me down. It is more on the mid length side, however I wish it was a bit more above the waist. Recommend pairing with high-waisted jeans. Low cut in the front so I would wear sticky boobs or a tank underneath if you don't want to show cleavage.","October 29, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/HAL2","Stephanie","Heavier than expected","The color on this cardigan is beautiful and it's incredibly soft. That being said I was expecting to wear it more as a top like the model is. It's a heavier sweater than I expected and the V in front in very low. There was no way I could wear this without something underneath. It fits true to size but I would say it's not fitted like you might expected and it is definitely cropped which I liked but may be a turnoff for others.","October 11, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/ZDV53","Lauren","Perfect from day to night","I'm not usually a big fan of ties at the neck, but this worked. Got compliments all day, as I transitioned from work to a night out with the girls. Terrific color, a really deep green, almost teal, a great change for me since I usually find myself in black and navy. But keep in mind the neck is deep so maybe wear a camisole or size down. Definitely would rent again.","December 5, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/ZDV53","Maura","Even my husband commented how pretty this blouse is! It's very loose and boho, but very pretty!","","February 26, 2020","Date"
"https://www.renttherunway.com/pdp/items/ZDV53","Brenda","love it. Great color and flows nicely.","forgiving shape.","February 24, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/ZDV53","Molly","Cute and Versatile","This is a cute shirt for jeans, slacks, skirt, etc. It's definitely a loose fit, but even so I thought it ran a bit big. Wore it to work and got tons of compliments; the colors are great and the material is very flowy.","February 18, 2020","Large"
"https://www.renttherunway.com/pdp/items/ZDV53","Sarah","Adorable but huge","This blouse is gorgeous but runs SO big. I'm a 6-8 and got the Medium. I'll rent again but in an XS.","February 13, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/ZDV53","Karilyn","This is a great blouse for holiday parties.","It is very festive, comfortable and colorful.","January 22, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/ZDV53","RTR Customer","Great color and print","The color and print were ""on"", but the fit just wasn't flattering for me. I like a shift style, but this was even too boxy for me. Maybe because I'm short?","January 9, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/ZDV53","L","Cute but overwhelmed a shorter person","Very blousy in chest area, overwhelmed me at 5'3""","November 21, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/ZDV53","Diana","I returned it.","The fabric is beautiful but the shape is wide and blousy. Looked like a maternity top on me!","November 8, 2019","Large"
"https://www.renttherunway.com/pdp/items/ZDV53","Lesley","sooooo big and only okay","I rented this for every day. The shirt is nice, nothing super special. It runs HUGE and was probably too big to wear, but I was being stubborn and wore it anyway. The sleeves are a little short and ride up while wearing to be more 3/4 length than the model's photos.","October 21, 2019","Large"
"https://www.renttherunway.com/pdp/items/ZDV53","Holly","Pretty!","This shirt is beautiful! It's got a lot of fabric though-I think I could almost wear and XS, and I am never an XS (well, expect maybe with Anthro's vanity sizing). I would not recommend going up a size.","October 16, 2019","Large"
"https://www.renttherunway.com/pdp/items/BM617","C.","Fits big chests!","Amazing shirt that surprisingly fits my DDD chest without puckering or looking weird. Would buy it if it weren't so expensive. Worth the price though. Matches black or navy which is a plus.","March 13, 2020","Work"
"https://www.renttherunway.com/pdp/items/BM617","Betsy","Gorgeous","Beautiful floaty fabric and colors. Lots of compliments and easy to dress up or wear with jeans.","March 3, 2020","Work"
"https://www.renttherunway.com/pdp/items/BM617","Kelly","Fun and feminine for work!","","February 21, 2020","Work"
"https://www.renttherunway.com/pdp/items/BM617","Lauren","Pretty floral, sheer top","I LOVE Badgley Mischka, and wanted to love this shirt more than I did. I liked it, but the proportions were just a little too big on me. The shirt is completely sheer, so I paired with a bralette. The pretty pattern and bell sleeves were my favorite features of this top.","February 4, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/BM617","RTR Customer","Beautiful Blouse!","Lovely print & fit. Note: the material is sheer, so it needs something under it. Would rent again.","January 13, 2020","Work"
"https://www.renttherunway.com/pdp/items/BM617","Katlin","Lovely!","Beautiful and feminine. I actually got ooohs and awwwws when I walked into work. So many compliments and felt super professional.","December 31, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Heather","Beautiful Top","Beautiful Top with sheer sleeves. Professional but sexy and perfectly lovely top for work. Ruffles and flowers make it very feminine as well!","September 28, 2019","Work"
"https://www.renttherunway.com/pdp/items/BM617","Marianne","Liked it!","","March 6, 2020","Work"
"https://www.renttherunway.com/pdp/items/BM617","Karli","Love!","The blouse is so much prettier in person. Love it!!","February 22, 2020","Other"
"https://www.renttherunway.com/pdp/items/BM617","Jeannette","Great shirt, but issue with buttons","The shirt is beautiful and flattering. The top two buttons would not stay buttoned no matter what though - it fit loosely across my chest, but was annoying to keep redoing all day. I normally wear a L and went with XL based on other reviews - XL fit great.","February 13, 2020","Small"
"https://www.renttherunway.com/pdp/items/BM617","Andrea","Great blouse!","Received compliments every time I wore this blouse. It's sheer, so a cami was necessary for me. Runs true to size. SOOOO cute.","February 11, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Mara","Beautifully designed","This blouse fit me perfectly. The sheerness of it was sexy while the overall look of the shirt made it very professional. I loved everything about it, from the cut to the print.","January 26, 2020","Work"
"https://www.renttherunway.com/pdp/items/BM617","Linda","very comfortable, loved the flowy sleeves.","Fit well in shoulders, flowy across stomach, good length.","January 7, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Anissa","Cuter than expected!","Thought this would be a cute work top but pleasantly surprised at the overall fit and look. It was the right amount of flowy while still giving you a shape. Was perfect to go from work to our with friends. Would rent again. Easily wearable with work slacks, skirt, jeans or leggings. Paired with a colorful blazer made it pop.","December 25, 2019","Work"
"https://www.renttherunway.com/pdp/items/BM617","Jessica","Perfect for work","The sleeves are long but looked great peaking through my black blazer","November 19, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Janna","I love this shirt!","It's a great day to night blouse. Flirty and professional!","November 13, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Adriana","It was alright","It's a super cute top. Way too see through for work so I had to use another top under.","November 12, 2019","Work"
"https://www.renttherunway.com/pdp/items/BM617","Lutie","Soft and comfortable","I am very busty and this buttons up. Usually that's an issue for me but not with this. Plenty of pretty flowy room. Wear with black cami as it is sheer. Wore with black skinnies and booties. Im 5'7"" and weigh 170 and wore large.","November 12, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Megan","I loved the sleeve details and ruffled front. Great construction.","Feminine & flattering blouse. This top runs true to size. I got it for work, but it would be great for every day and the weekend. The construction is very good. The ruffles lie flat and didn't make me look top-heavy.","October 29, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Terri","Feminine and lovely.","Very nice details, pretty pattern. The tie neck made it more conservative, as it was a bit sheer. Wore for work and it was just fine.","October 27, 2019","Work"
"https://www.renttherunway.com/pdp/items/BM617","Diane","Super cute & flattering shirt for work or a night out!","True to size","October 22, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Shelia","Pretty blouse, XL was too big but still looked nice.","It was large on me so I wore it with leggings and received many compliments. It was more flowing than fitted. So depending on what look you want would determine your size.","October 21, 2019","Large"
"https://www.renttherunway.com/pdp/items/BM617","Lauren","Gorgeous top","Perfect work top with a cami underneath. Will definitely rent again.","October 15, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Priya","Great shirt.. comfortable","I think I may have got a size too big and the cuffs kept getting in the way... but it was appropriate for work and after work. I felt pretty in it. Good fabric and cut. Pretty design.","October 6, 2019","Large"
"https://www.renttherunway.com/pdp/items/BM617","Ashley","I wore this to work and out to dinner with a pair of light jeans and a leather jacket","Great shirt- easy to wear and feel super cute and stylish! Perfect for fall!","October 5, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Alisa","Fun sheer top","Very cute flattering top. It is completely sheer so it will need a cami.","October 3, 2019","Other"
"https://www.renttherunway.com/pdp/items/BM617","Suzie","Sooo cute!","Great fit!","September 26, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Kristen","attractive, professional blouse","nice fit, nice material. unique details.","September 5, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/BM617","Angelica","Lovely","Pretty and sheer. Lovely everyday blouse. You can size down if you want it more fitted, up for more flowing. Lovely longer sleeves.","September 4, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KS258","Vanessa","Super comfy","Is oversized but still flattering. I would go a size down if available!","March 11, 2020","Vacation"
"https://www.renttherunway.com/pdp/items/KS258","Shannon","I looked for every reason to wear","This has been by far my favorite rental! Fun flattering sexy warm versatile....all the things. I could have gone down a size however it was nice to be a little oversized.","February 15, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/KS258","Julia","Cozy Cozy Cozy :)","This coat was SO good. I never write RTR reviews but I felt compelled for this one since it's my favorite thing I've reented. Wore it to a winter wedding and was so cozy and definitely warm enough in 30-40 degree weather. It's SUPER SOFT and luxurious... feels like you're wearing the most perfect weighted blanket if that makes sense. Color was a nice neutral pinkish. I got a L and it was definitely an oversized fit for me (5'9"", 160 lbs, and long arms haha) but I didn't mind that it was huge since it made it that much cozier. So tough to send this one back!!!","January 15, 2020","Large"
"https://www.renttherunway.com/pdp/items/KS258","Jordan","Huge but also super furry and fun!","This jacket is gigantic and cozy and fuzzy which means it feels like you're wrapped in the comfiest bath robe while you run your errands. I love this jacket even though it may look a bit ridiculous for everyday wear!","December 27, 2019","Other"
"https://www.renttherunway.com/pdp/items/KS258","Angela","I got lots of compliments!","It runs large. I really need a large or maybe even a medium.","December 19, 2019","Large"
"https://www.renttherunway.com/pdp/items/KS258","Tana","The feel says, 'bathrobe.' The color says, 'muppet fallen on hard times.'","Confession: I rented this because seemingly every mom in lower Manhattan has a similar jacket-- and now I understand why. It's giant, it's fluffy and it's a hug magnet for every kid you come in contact with whether you gave birth to them or not. The dusty purple is slightly worrisome because in poor lighting it can appear grungy and dirty. Great rental; on the fence purchasing.","November 23, 2019","Everyday"
