"links_link","links_Review_name","links_Review_Title","links_Review_Text","links_Review_Date","links_Review_Purpose"
"https://www.renttherunway.com/pdp/items/LAP99","RTR Customer","Loved this dress. Runs big.","Super comfortable held everything up top in. Hips were a tad big like everyone said. Hips made such a difference I had to go down two sizes and I definitely have hips and a bottom. Love this dress though, the cut is nice and it was perfect for a evening event.","March 4, 2020","Party"
"https://www.renttherunway.com/pdp/items/LAP99","Micaela","Weird extra space in hips","Couldn't wear - I consider myself pretty proportional, but there was a ton of extra room in the hip area that made the dress bunch up around the waist as well. Would have been impossible to go any smaller or the top part would not have fit my chest.","February 27, 2020","Other"
"https://www.renttherunway.com/pdp/items/LAP99","Lauren","Amazing","Fit perfectly - amazing material","February 20, 2020","Date"
"https://www.renttherunway.com/pdp/items/LAP99","Carrie","I received many compliments on the dress and how comfortable it looked. It was great for a night out","The dress was a little big but I wanted to go with the larger size since I had my spanx on. It was stretchy but really comfortable to wear. I liked that it wasn't too snug and the straps did not fall off. Great choice for a nice dinner.","February 12, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/LAP99","Allison","Wore a sweater over for the day","Excellent dress! Puckers a bit at the hips but I think sizing down would help","January 9, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/LAP99","C","Turned heads","Gorgeous dress. Some extra room in the hips, but the stretchiness of the fabric made it ok, even though I didn't quite fill it out. Absolutely beautiful and so comfortable","January 3, 2020","Date"
"https://www.renttherunway.com/pdp/items/LAP99","Shaunta","Didn't get to wear it.","The dress is very cute and well made, but very hippy. I don't have hips so it looked like saddle bags on me. Maybe a smaller size would have been better.","December 30, 2019","Large"
"https://www.renttherunway.com/pdp/items/LAP99","Debra","My favorite dress!","Wow this dress was beautiful and fit perfect. Shows all your curves.","December 10, 2019","Wedding"
"https://www.renttherunway.com/pdp/items/LAP99","Benita","The dress complimented the occasion.","I needed a dress that would sstay looking fresh and neat for 6 hours. This dress was very comfortable and form fitting. Easy to move around in while still hugging the right places. Loved it!","November 19, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/LAP99","Amy","Dress was perfect and super comfortable for a girls night out","Dress had a lot of stretch if you have bigger hips and fit perfect! Want this in my closet permanently.","November 17, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/LAP99","RTR Customer","I did not end up wearing this dress","I normally wear a 12/14, and the website recommended a size 52 for me. Although the dress fit, it was a little big, specifically around the legs/hip. Nice dress!","October 30, 2019","Large"
"https://www.renttherunway.com/pdp/items/LAP99","Megan","Sexy sexy sexy...love this dress.","Very form fitting yet flattering material.","October 30, 2019","Large"
"https://www.renttherunway.com/pdp/items/LAP99","Hannah","Sexy and unique","Stretchy material. Really comfortable. Definitely made for women with a smaller bust. I gave a 4 just because I had a really had time finding jewelry and shoes that complimented it.","October 28, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/LAP99","Leslie","Cute but runs large!!","This dress is very simple, feminine and sophisticated. I am a 10 in most designers on RTR and have worn an 8 or a 6 in this designer. I almost needed the 4 in this one! I bet the shoulder straps would have been to tight though. I wore it, it's slimming and beautiful.","October 22, 2019","Date"
"https://www.renttherunway.com/pdp/items/LAP99","RTR Customer","I did t end up wearing this dress","Fit to size except there was strange wings almost in the hips as if meant for someone with wider hips","October 20, 2019","Other"
"https://www.renttherunway.com/pdp/items/LAP99","Jasmine","This dress is perfect.","Thick, stretchy wetsuit-feeling material. The detail at the bust and the seams are one of my favorite things about the dress. Fit like a glove, not too short, very flattering.","October 20, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/VVB46","","","","",""
"https://www.renttherunway.com/pdp/items/ALS146","","","","",""
"https://www.renttherunway.com/pdp/items/CAS186","","","","",""
"https://www.renttherunway.com/pdp/items/HTC91","Diana","Fabric was a bit over worn","Dress is cute but a bit over worn. Fit great on top and a bit big on the bottom for me but I would say it runs true to size.","February 28, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/HTC91","RTR Customer","Rented for a school formal dance!","Fit was amazing! The bra part ran a little large on me but it felt and looked amazing.","January 27, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/HTC91","Cody","Cute date night dress","The fabric on this dress is a stunner - there's a slight shimmer and it's just gorgeous. Absolutely no stretch and seemed to run a little small in the ribcage. Long enough even for me. Loved it.","January 21, 2020","Date"
"https://www.renttherunway.com/pdp/items/HTC91","Rebecca","Fun and Flirty","Great party length on my tall frame. The A-line cut looked flattering in my curvy/muscular frame. I created a more casual look by pairing it with my leather jacket. I really liked the subtle metallic sheen of the fabric.","January 2, 2020","Party"
"https://www.renttherunway.com/pdp/items/HTC91","Paige","Perfection!","Rented for a work holiday party. At first I was concerned with the chest area but when worn without a bra it fits perfectly. The dress wasn't too revealing and hit the right length on me. If you look closely you can see the nice silver shimmer in the fabric. Loved that for the holidays!","December 17, 2019","Party"
"https://www.renttherunway.com/pdp/items/HTC91","Stephanie","Fun option for casual gala!","Fit TTS! I wore with a strapless bra for better support but also could've been worn without one. Got SO many compliments. Dress has shimmer which didn't expect, but I still loved as someone who usually only wears neutrals. I'm 5'9 and didn't feel like this was too short. Cinched at waist but flowed out so was forgiving. Straps were only thing that were too big and not adjustable so fell a couple times throughout night. Would definitely rent again!","October 23, 2019","Other"
"https://www.renttherunway.com/pdp/items/HTC91","Mai","Good dress for weddings or parties","Wore this to a wedding in Vegas and a birthday inner. Perfect fit and shows the right amount of cleavage. Received many compliments.","February 24, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/HTC91","Monica","Cute color/pattern","I liked this dress, just not what I was looking for. The material was lighter than I expected, and the boob area wasn't very flattering. Wish it would've worked out because the color/pattern was beautiful!","February 18, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/HTC91","Carol","School dance.","100% gorgeous! The length was very good for my teenage daughter: short enough for a teenager, but long enough to pass school dress codes. Very nicely made.","February 11, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/HTC91","Ma teresita","Beautiful dress but I didn't wear it because it was big on me.","Pros : it is a beautiful dress and is well made Cons: I am 5'1"" weighs 116 lbs; it runs big on the top portion and the shoulder straps keep on falling off; it's true to size from the waist down.","January 28, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/HTC91","Jordin","Cute top cut, the bottom was a bit too structures for my taste.","The hems run from both sides giving the dress a structured flared out look. Surprisingly formal.","January 10, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/HTC91","RTR Customer","Great for a wedding!","I originally rented this for new years but loved it so much I couldn't wait and wore it to a wedding before. I wore is with a pashmina and heels and it was perfect. I am 6 feet tall and it was a great length for me, I was able to dance and move around without being self conscious. I got so many compliments and was very felt super confident. The only con was that the straps were a little long so it showed a little more cleavage than normal but it wasn't enough to stop me form wearing it!","January 3, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/HTC91","Meg","Great fit but didn't wear","Very nice material and the 6 fit perfectly. Just wasn't as formal as I would have liked so I didn't wear.","December 13, 2019","Party"
"https://www.renttherunway.com/pdp/items/HTC91","Janine","No give on zipper","This didn't work for me at all as the material has no give at all could be problematic for hour glass women","November 9, 2019","Formal Affair"
"https://www.renttherunway.com/pdp/items/HTC91","Emily","Dress is gorgeous and lots of compliments!","The fit was a little tight around the chest (which was surprising for me. I'm a bit flat chested but this certainly gave an illusion). I'm 5'5"" and it was probably a little shorter than I anticipated but all in all, fit great and very cute. The 6 was too large on me, especially in the straps which fell off my shoulders.","October 21, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/LP140","Rachel","Amazing jumpsuit, love the tie bow detail","This is a great jumpsuit. I decided to size up as it was my first jumpsuit from Lilly, but I should have ordered my true size 10. It still fit, just a little loose. I love the print, the length, the fabric. It comes with a waist tie that shows as secured at the back, but I preferred it as a front tie so styled it that way. Check out my Instagram at : #renttherunwayfashionista to see more reviews and pics.","April 16, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/LP140","Karissa","For someone with super long legs?","Besides that, really fun color and cute bow tie. The pant legs are to the floor and dragging and I'm 5'6. But it fit my body. So maybe if you have really long legs this works? (Still wearing because I like it, but not ideal)","May 5, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/PK401","Maria","Standout dress!","I typically wear a 0-4, XXS to S. The size 2 fit perfectly with just a little breathing room, other than in the bust, which didn't really feel tight but needed a stronger or maybe additional snap to keep the neckline closed, as it did pop open a few times - but it was only mildly revealing when it did so, so not a big deal. No stretch to the fabric so if you're between sizes definitely size up rather than down. Super flattering dress, would rent agin and might even buy. Highly recommend!","January 25, 2020","Party"
"https://www.renttherunway.com/pdp/items/PK401","RTR Customer","Perfect for a Winter Wedding","I was worried when I rented this because only one size was available. Thankfully, the 14 fit perfectly. The fabric is soft and I felt GREAT in this dress. The only thing that keeps me from a 5 star rating is that the snap that held the bust in kept popping open. I had to pin it in the middle of the wedding to keep it closed. Other than that, it was perfect!","December 23, 2019","Wedding"
"https://www.renttherunway.com/pdp/items/PK401","Ann","Gorgeous and sexy","I rented this for my 40th birthday. The print is subtle and rich. The sleeves are gorgeous. I had a sexy amount of cleavage. The dress has a snap to hold the top in place but LOL I still needed a safety pin for it to *actually* stay in place. It's a shorter dress than I would normally wear but I paired it with black tights and booties (because Chicago) and felt dynamite!","December 22, 2019","Party"
"https://www.renttherunway.com/pdp/items/PK401","Veronica","Super cute but beware of the button popping.","I wore this dress for a holiday event, it was a great length and I really liked the details of the sleeves. The only thing to consider would be the button in the front of the dress. Every time I sat down it would pop open. Other than that it's really cute!","December 21, 2019","Party"
"https://www.renttherunway.com/pdp/items/PK401","Danielle","Beautiful","Lovely dark green silk, falls really nicely","December 13, 2019","Party"
"https://www.renttherunway.com/pdp/items/PK401","Eva","Flattering and stylish","I normally wear a size 4 dress and this fit perfect! Just the right amount of cleavage and good length for my husband's work event. It was really comfortable and received compliments. Would definitely rent again!","December 11, 2019","Party"
"https://www.renttherunway.com/pdp/items/PK401","Lauren","Holiday glam!!","Loved this dress! Got so many compliments all night! Great color and perfect with a red lip! Doesn't have any stretch!","December 11, 2019","Party"
"https://www.renttherunway.com/pdp/items/PK401","Sylvana","Absolutely stunning and so many compliments !","This dress was one of my all time favorites. Probably could have sized up to a 2 (I'm right in between sizes) but the 0 fit like a glove. felt so glam and up to date. Would rent again! I love this brand","December 10, 2019","Formal Affair"
"https://www.renttherunway.com/pdp/items/PK401","RTR Customer","I didn't end up wearing it to the bridal shower that I rented it for.","It runs larger on top, and is very tight on the bottom. The sleeves were also a little too big, and the material is very thin.","March 16, 2020","Small"
"https://www.renttherunway.com/pdp/items/PK401","Angela","Fun and different!","Rented for baby shower. It is an incredible dress! The big ""pirate"" sleeves make it a bit different. The fit is outstanding. I didn't have issues with the front button popping but I am a 32B.","February 25, 2020","Other"
"https://www.renttherunway.com/pdp/items/PK401","Wendy","Loved it!","Lovely dress and excellent quality and color. I wore it to a holiday party and received lots of compliments. Because it was roomy in the arms, and slim in the waist, it was perfect for my figure. I wish I had more occasions to wear it or else I would have bought it.","February 2, 2020","Small"
"https://www.renttherunway.com/pdp/items/PK401","Krissy","Thin Material","Pretty color and fabric, but thin material with no lining. Shape wear necessary.","January 14, 2020","Party"
"https://www.renttherunway.com/pdp/items/PK401","Eliza","Beautiful, comfortable, and flattering","I rented this dress for my mother in law's milestone birthday at an upscale venue in January. I'm not very busty so this dress fit well in the chest area and was quite flattering still. I did size up, as I'm most often a 4 and it was on the loose side but I could see where the 4 wouldn't have been as comfortable. I would rent this again!","January 12, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/PK401","S","Great dress. The size up fit perfectly.","Fit was great. Dress was very comfortable and flattering.","January 8, 2020","Small"
"https://www.renttherunway.com/pdp/items/PK401","RTR Customer","Couldn't wear the dress, didnt fit.","Fits small on bottom and large on top. Definitely for a large chested woman. I'm a 38C and it was so loose the dress didnt look good on me. Ended up not wearing it 😥","January 4, 2020","Small"
"https://www.renttherunway.com/pdp/items/PK401","Hilary","Dress doesn't fit full hips well","I was excited to try this dress, but the fit didn't work for me. The top was large and gapped with a very low neckline that made me feel like my bust was on display too much, and the skirt was too tight. I didn't wind up wearing this to the party I rented it for. It might work better for women with narrower hips or a more straight and narrow body type.","December 28, 2019","Party"
"https://www.renttherunway.com/pdp/items/STS92","Paulina","silky goodness","THE CUTEST TOP! So silky and soft, got soooo many compliments","February 12, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/STS92","Rachael","PERFECT","Love this top, it's the perfect top for any night occasion! Dates, cocktails, dinner. Fancy but flirty. I got it in a medium and the sizing was not too large. Love finding things in black that are still unique.","February 2, 2020","Other"
"https://www.renttherunway.com/pdp/items/STS92","Sarah","So cute and flattering but more cropped than expected !","Super cute and flattering - I wore with high waisted jeans and was a little short still.","January 26, 2020","Party"
"https://www.renttherunway.com/pdp/items/STS92","Gillian","cute, sophisticated and sexy top!!","love this top!! was so close to buying it and may rent to buy it again! i wore it with a pleated leather skirt and got so many compliments!","January 23, 2020","Work"
"https://www.renttherunway.com/pdp/items/STS92","Jessica","Perfect night out top!","It was so comfortable and I was able to war a strapless bra!","December 30, 2019","Party"
"https://www.renttherunway.com/pdp/items/STS92","Alexis","Gorgeous and versatile shirt","I love this shirt and can wear it with jeans or nice pants. I would have probably gotten a medium because you can adjust the waist and the sleeves are large. I forgot to mention it's VERY slimming. Makes your waist look very very tiny and for a small breasted girl, makes them look a little bigger because of the fit. I want to keep this shirt forever. Haha very elegant.","December 21, 2019","Date"
"https://www.renttherunway.com/pdp/items/STS92","Nicole","Received Several Compliments!","I really liked this top! I wore it to a concert / lib venue and had guys and girls alike commenting on how great I looked ;) I also got to cut the tags off this one so that was satisfying! It definitely does not run as cropped as I was fearing which was good. Loose in the bust. The arm was long but it ruffled nicely. The bow on the side was cute. I felt comfortable and would rent this again! Top pick for a going-out top!","November 23, 2019","Party"
