"links_link","links_Review_name","links_Review_Title","links_Review_Text","links_Review_Date","links_Review_Purpose"
"https://www.renttherunway.com/pdp/items/GRJ55","RTR Customer","Wanted this to work so badly - beautiful material, bust fit WAY off!","I rented this for a ""warm and cozy winter wedding"" - the fabric is a bit shiny, a little heavy, and higher quality than I was expecting, so big points there. There is a strange seam that hits across the hips and stomach - looked terrible in the 14 because it accentuated my ""hip dip"", but wasn't a problem in the 12 as the length was right (fit me like a glove from ribcage down). However, there is so much extra material at the bust that I couldn't even modify this to work as it is a faux wrap - it wasn't just a lot of cleavage, it flopped open to show my entire bra and both of the girls. Pinning across just looked lumpy, and wearing a cami underneath took it way too conservative and just looked like I was making up for a dress that didn't fit rather than something open and flowy. It needed to be taken in at the shoulders by about an inch (too much material to pin there too, but man, if I could have gotten that alteration done it would have been a fabulous dress). Might work for someone with a longer torso or more sophisticated boob taping skills - I'm so sad this one was unwearable for me :(","January 3, 2020","Large"
"https://www.renttherunway.com/pdp/items/GRJ55","Beth","Beautiful fabric, odd fit","It was first recommended that I rent the 8 so I ordered it and it was huge. Then I got the six and it fits some places and is too big in others. The fabric is beautiful and I really wanted this dress to work but it did not.","December 26, 2019","Party"
"https://www.renttherunway.com/pdp/items/BH184","","","","",""
"https://www.renttherunway.com/pdp/items/DTP65","Katie","I wore this to a murder mystery where I was a bratty socialite bridesmaid in 1985.","This dress was amazing. It fit my body and the part really well. The slit was high, but not so much that I was nervous about showing any unintended skin. I loved the fit, the length and the lining. It was very comfortable.","March 15, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","This was the perfect choice!","I wore this sequin beauty to a black tie wedding and it was the perfect choice. Days before I was panicking that I had nothing to wear but I found this and received so many compliments from everyone at the party! I danced all night long and was super comfortable.","March 14, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","I felt like the best dressed at an event with over a thousand people.","Quality material. Perfect fit. It was a hit.","March 14, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Lauren","AH-MAZING dress!!!","Beautiful dress and seriously thought about keeping. The only reason why I knocked off a star is because as the night progressed a feel like the dress got even bigger. It was a tad big when I tried it on but the small was already taken. As the night when on I felt like it stretched out more. Even with all that I'm so glad I wore it and would totally rent it again! I received so many compliments and it was very comfortable. I didn't feel like the slit was too much.. it was perfect!","March 11, 2020","Party"
"https://www.renttherunway.com/pdp/items/DTP65","Sara","Jordan E. was incredible. He guided me every step of the way + was so invested in my costume party!","This dress was killer. It fit like a glove. I wore it to a costume party. I went as Ginger from Casino. It's fun, sexy, playful, and sophisticated.","March 11, 2020","Party"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","I felt like majic in this golden dress.","The fit was perfect. I have long arms and usually struggle with sleeve length but these were prefect. The color complimented my skin nicely and the side split was everything!","March 10, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Elena","Perfect NYE dress","Wore this to a NYE party and felt amazing. The dress got a little itchy toward the end of the night but it was worth it to feel like a disco ball all night ;)","March 9, 2020","Party"
"https://www.renttherunway.com/pdp/items/DTP65","Staci","This dress worked perfect for my birthday photo shoot. It was a perfect fit. A perfect style.","","March 1, 2020","Other"
"https://www.renttherunway.com/pdp/items/DTP65","Meika","Life of the party dress for sure","This dress is definitely an attention getter. The gold is very vibrant and shiny and the dress is very sleek and hugs every curve. It does it stretch a whole lot but it definitely is a true to size fit. I was very comfortable in the dress and loved it.","February 26, 2020","Other"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","The color just pops and overall beautiful dress!","","February 23, 2020","Date"
"https://www.renttherunway.com/pdp/items/DTP65","Nora","beautiful timeless dress. i got so many compliments.","the dress was snug on my upper body, but i'm smaller in stature and build and it was a little loose on my butt and legs, and longer than it shows on the tall leggy model in the picture. still flattering nonetheless!! also it has shoulder pads which i did not expect. they're not dramatic so it was no big deal. overall i felt so confident and beautiful in this dress!! it's shiny like liquid gold. so classic and pretty.","February 14, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/DTP65","Candice","Red carpet ready!","Stunning gold sequined dress, fits really well. I think it runs on the large side, I had a lot of wiggle room and would size down next time. The whole dress is lined, no itchy sequins. Wish the sleeves were a tad longer, I'm 5'10. I received a lot of compliments tonight and felt like a sparkly disco ball. Definitely rent this one!","February 12, 2020","Party"
"https://www.renttherunway.com/pdp/items/DTP65","Jeanine","Stand Putin a crowd","Very shiny- sequins are two sided so sometimes it looked sloppy if the sequins weren't in same direction. Got lots of compliments though. Nice back- didn't need a special bra to wear it.","February 2, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","Every pic felt like I was on the red carpet!","I think it ran slightly large. Im size 6 with curves (36D), and I wore a small. The fabric is stretchy and very comfortable. I'd recommend going smaller if you are between two sizes.","January 31, 2020","Large"
"https://www.renttherunway.com/pdp/items/DTP65","Regine","LOVE this Dress!","Rented this and the Katie dress. The Katie dress was not a fit , however, I'm glad I listened to my instinct and ordered a backup dress. This dress fits amazing. I received so many compliments and actually loved the way it fit my curves that I wanted to keep it! You won't be disappointed!","January 29, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","Beautiful","I wore this to a James Bond themed Birthday party, it was so sparkly and so comfortable.","January 26, 2020","Party"
"https://www.renttherunway.com/pdp/items/DTP65","Asia","Able to keep up with dance moves!","The dress is true to size a d fits great. It has some stretch and forms beautifully to your body. I felt like a Oscar statue. I wore it as a costume where i was the sun!","January 26, 2020","Party"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","I looked like a trophy (Oscar) in this dress! Made my birthday unforgettable!","Perfect fit and true to size","January 15, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Julie","Perfect dress for NYE","Loved the fit. It was comfortable and fabulous. The sequins were amazing and in pictures as well. I got many compliments. I'd have bought this if I could've. One thing, the hem lost some stitching so please take a look and repair for the next person","January 8, 2020","Party"
"https://www.renttherunway.com/pdp/items/DTP65","Patricia","Felt likexa million bucks in this dress","It was so comfortable and so beautiful just amazing","January 6, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","Perfect NYE dress!","This dress was so eye catching! I had tons of compliments! It was super comfortable too!!","January 5, 2020","Party"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","Sexy and comfy","This dress fit perfectly. I got so many compliments. It was classy and eye catching. Also very comfortable.","January 2, 2020","Other"
"https://www.renttherunway.com/pdp/items/DTP65","Ingrid","Glittered my way into 2020","Absolutely loved this dress. Was heavy so hid many imperfections. Came in brand new. Wore it 2x in one week!!","January 2, 2020","Party"
"https://www.renttherunway.com/pdp/items/DTP65","Alia","Beautiful and super fun dress!","Great fit! Long enough in the arms too for those taller ladies! Loved this dress. Felt amazing! Wore it for NYE and looked great!","January 2, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","NYE Party","This dress was perfect. I have a lot going on up top, but with this dress I didn't need to wear a bra at all. The entire dress has a really soft lining on the inside as well. I received so many compliments about the cut, as well. In general, lovely lovely dress. You just have to make sure you're good with looking like C3P0","January 2, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","Christmas party success","I loved this dress. True to size, and super flattering. Received soooo many compliments and I truly felt beautiful. Amazing quality.","December 23, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Maureen","Great for ladies who like to be noticed!","If you like attention and don't mind showing some leg, this dress is spectacular! It speaks for itself, but I can add that it is super-comfortable. The slit is serious, which offsets the classic sheath line and mid-calf length. I'm 5/3, 41-31-36 with a bit of a tummy, but this was super-flattering if my husband and all the many compliments are to be believed. The sequins did not scratch or shed. They are the softer kind that you can shade a bit with your hand. I picked the red shoes because it was a holiday party, but for a different occasion I would have chosen more neutral shoes. I would definitely wear this again, with a different crowd. It is MEMORABLE and a showstopper.","December 23, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Vernetta","This was a back up not my original pick but it was better than my original choice!","This was actually sent to me as a backup because the original order I placed was delayed for being lost in the mail. Well, needless to say I'm happy I had to get a back up because this dress was PHENOMENIAL!!! Awesome dress and I loved it it fit like a glove","December 17, 2019","Party"
"https://www.renttherunway.com/pdp/items/DTP65","Erika","Sleek, sexy, fun","The event I was going to wear this to got cancelled, and I was devastated. It was SO gorgeous and fun without being over the top. Will be renting again as soon as I have an excuse!","March 17, 2020","Party"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","Too tight","Pretty but too tight","March 16, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Stephanie","Very fun, but not for me ( and here's why)...","I wanted to love this item so bad, but unfortunately I did not find the cut and volume of the sequins and material flattering for my shape (I have the same issue with feathered clothing as well). For perspective, I'm a 34B in bra size but have slightly larger hips, and I think this brought too much attention to the width of my hips (if that makes sense)! Otherwise, the dress is fun and definitely a statement piece!","March 6, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/DTP65","Heather","This dress was gorgeous.","I ended up not wearing this dress only because the sequins were so much and if they all weren't facing the right way it looked awkward. However, the dress size fits perfectly, and it is a gorgeous dress!","February 24, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Abbey","True to photo.","Not great fit for me.","February 3, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","I love the color on my skin tone. I received so many compliments. I felt sexy but classy.","i work out so it form fitting on the arms and thank god for the stretched in other places","January 28, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Kayla","OH EM GEE! Rent it!","Show stopping incredible dress! Everyone will notice you in this! Fits like a glove, comfortable, the slit gives it some sexiness while the long sleeves keeps it classy.","January 23, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Katia","Winterball","This was one of the most amazing dresses ever I loved the fit! I got so many compliments. It was sexy and beautiful my date and I matched and it went perfect. It was one of my favorite dresses I ever worn.","January 18, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/DTP65","Farah","Fire!!!!!","I absolutely LOVED this dress. People were stopping me on the street to tell me how amazing this dress was. It had an amazing soft kind of heavier lining so it laid flat and slim against your body and kept me warm. I wore the size XS but the Small looked almost exactly the same. I’m 5’4” and 119 pounds.","January 13, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Belinda","No go for me","Bulky, weird shoulder pads. Didn't sit right with my long torso, so not fitted where my waist hits. Didn't like that sequins didn't all lay flat, so some parts looked odd. Did not wear.","January 4, 2020","Other"
"https://www.renttherunway.com/pdp/items/DTP65","RTR Customer","Lots of compliments on this dress! It was really fun to wear!","Fits true to size. The dress is beautiful and looks just like the photos. It is very high quality. I would have given it a five stars except that I feel like sequins are hard to wear.","December 31, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/DTP65","Cloyette","This dress is absolutely stunning. I gold sequin are just so rich and royal.","I wore this dress to a holiday gala for my church and received compliments as soon as I walked into the door and throughout the evening. I was a cold night to appreciated the fact that it was long sleeve. The entire dress is also lined so there was no itching from the sequins. The length was also perfect and the side slit added a nice and sexy touch.","December 28, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/SBL40","Sunday","Rent this slightly 60s mod dress with gorgeous colors and pattern!","I got this dress NWT during the corona isolation. I wore it WFH (looked great on camera), walking the neighborhood and running out for dinner pick up. I wore with flat strapped sandals. It is short (hit my fingertips at 5'9"" in flats) but not too bad for casual wear. The sleeve length and volume were perfect. Mock neck fits nicely- not too tight. Material is a little on the thick side. Could be warm in extreme temps. I will def rent this again when I have some wear fun to go!","April 19, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/SBL40","Jane","Didn't have the right shoes","I'll try to rent this again when it warms up because it really needs sandals. Or gogo boots.","April 17, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/SBL40","Michelle","Good but not great retro vibe","Dress is a huge hit except at the neck line which doesn't quite fit right and looks odd","April 14, 2020","Other"
"https://www.renttherunway.com/pdp/items/SBL40","Chana","Colorful!!!!!!!!!!!!!!!!!!!!","I rented this for Easter dinner. It screams Spring but was also warm! The colors are too vibrant to explain! Love this dress! Rund big!","April 13, 2020","Large"
"https://www.renttherunway.com/pdp/items/RHR15","Emily","Love, definitely need a safety pin","This top is SO CUTE. I got compliments all day wearing it!! I'll probably rent it again, I wish I owned it! I did notice like pen marks on the back after I wore it, but I don't think it was that noticeable and still loved it!","March 3, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/RHR15","Lacy","Perfect top for a sunny day","The print is beautiful! This top looked great with hi rise jeans. I wore it on vacation in Miami. The only negative thing was the snap closure. I had to wear a cami underneath it because the snap didn't feel secure, I wish they added multiple snaps or a tie to ensure it would stay closed! Still beautiful and flow. I loved the sleeves.","January 20, 2020","Vacation"
"https://www.renttherunway.com/pdp/items/RHR15","Elissa","Such a fun flirty and versatile top!","Loved the sleeves and the print. It's definitely cropped--paired with a good high-waisted denim it was perfect.","December 6, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RHR15","Bern","Statement top!","Super cute top!! It was a little loose and low cut but I loved it. Wore it to class and got a lot of compliments!","September 26, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RHR15","Suze","So fun and cute","Wore this to work on the last day of summer because it's so festive and summery. It's a little big in the chest, but I didn't mind and still felt it was work appropriate for my super casual office. It's a real eye-catcher and I'm definitely planning on dressing it up to wear out at night. Would rent again!","September 20, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RHR15","Julien","Cutest Top w/ Statement Sleeves","I love Rhode and this top is absolutely adorable. Cropped style, comfortable/lightweight fabric and fun pattern, I got lots of compliments! My only complaint is that the top sometimes popped open (which is fine as long as you wear a tank underneath!) It's only attached by a small snap, so just be aware of that!","September 6, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RHR15","Staci","I wore this Top multiple times dressed up or down! Everyone complimented it and looked cute in photo","Fits more like a baby doll like top. I love it but should have sized down. Also it only has the tiniest button to keep shirt closed and it kept coming undone. Luckily i had a safety pin that day.","July 18, 2019","Large"
"https://www.renttherunway.com/pdp/items/RHR15","Leigh-anne","If it was just a tinge longer it would be perfect!","This is super cute you do have to pin it or it will come undone all day. I also had to wear a tank under it bc I didn't want my tummy showing and I wore super high waisted pants.... loved the sleeves and the roses :)","July 13, 2019","Work"
"https://www.renttherunway.com/pdp/items/RHR15","Hannah","Easy summer top","I will say- the inside overlaps and there is only one snap. I needed to pin it. You can also size down depending on how big you want things. I like to wear things on the looser side so the small worked.","July 7, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RHR15","Sara","Cute fabric... hard to wear","The shirt needed another button or something. It seemed like it didn't want to stick together. But the fabric is cute and fun shoulders.","March 15, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/RHR15","Katelyn","Super cute! Def need a safety pin","Super cute top and got lots of compliments! I typically wore a M and ended up ordering the S and I'm glad I did. The top is secured by a small button that comes undone super easily so I ended up using 2 safety pins. Would rent again though","March 12, 2020","Vacation"
"https://www.renttherunway.com/pdp/items/RHR15","Lauren","So cute","This top is DARLING - i got tons of compliments wearing it with very high waist jeans. I used fashion tape so my bra wouldn't show. I'm not sure how this top would work on tall or large chested ladies!","March 8, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/RHR15","Kristine","Really fun cropped blouse","I wore this with high waisted jeans and it was perfect. I have a shorter torso, so it only showed a sliver of skin when my arms were raised. I did use two safety pins to secure the wrap - the included snap is not enough, in my opinion. Will rent again!","February 24, 2020","Large"
"https://www.renttherunway.com/pdp/items/RHR15","Monique","Unfortunately I didn't get to where","This top is very cute and the colors are great! Only problem is I wasn't able to wear it because the tiny button is so small and flimsy that it kept popping open even when just trying it on. Not secure at all they need to upgrade the button","February 20, 2020","Vacation"
"https://www.renttherunway.com/pdp/items/RHR15","Caroline","Size down!","Definitely size down! I ended up not wearing this because I was too nervous of giving everyone a show, the clasp didn't make me feel very safe I wouldn't get exposed!","January 10, 2020","Large"
"https://www.renttherunway.com/pdp/items/RHR15","Tori","Love it! It was perfect flirty and girly paired with light jeans.","I do agree the button holding it together seemed ""week"" but I just used one piece of fashion tape to keep it closed and never had a problem with it opening. Super cute!","November 13, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/RHR15","Sibyl","Snap does not hold so don't wear it to work like I did.","This one needs to be retired. The snap does not hold and I realized that the hard way on the way to work so I pinned it at the office as I realized after my touch base with my boss that that didn't hold soooo yeah","November 4, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RHR15","Sarah","I wore this on a trip over the summer and received a lot of compliments!","This top is great and so cute! I ordered this top to wear on a trip and should have ordered the M instead of L. It is more cropped and cute with high waisted jeans. I really liked wearing this!","October 25, 2019","Large"
"https://www.renttherunway.com/pdp/items/RHR15","Lexie","Cute but pops open","Absolutely loved the sleeves and style of the top. However, this top was held together by a small clasp in the front and it kept flying open!! If you are looking to rent it, wear a cute bralette under it just in case you flash someone on accident.","October 21, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RHR15","Courtney","Boxy","rented this for my trip to Italy but didn't end up wearing as I looked like a football player! Very boxy, I wish it had worked out and looked better on me because it's such a fun top!","October 16, 2019","Vacation"
"https://www.renttherunway.com/pdp/items/RHR15","Rosie","legit a cropped bolero","not a great shirt-- but a wonderful over-shirt accessory? pretty and light, but not a shirt. not even in summer. it had one snap in the middle that kept coming undone. not sure that I would rent this again, unless it had at least two more snap closures.","October 10, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/RHR15","Julia","A disaster","This shirt kept popping open (there is only one button to keep it together) and it was mortifying to wear to work. I spent the entire day holding it together so I didn't flash my office","October 8, 2019","Other"
"https://www.renttherunway.com/pdp/items/RHR15","Lauren","Cute proportions","Super cute with high-waist Jean shorts/jeans. Definitely feels like there's a button or hook missing, because the single snap barely keeps it closed. But if you're small on top, it's not as big a deal.","October 2, 2019","Vacation"
"https://www.renttherunway.com/pdp/items/RHR15","Allison","I loved this top -- just like the photos! Cute ruffles and floral pattern.","Fit TTS and was great to wear on the weekend, at work and for date night.","August 6, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/RHR15","Sara","Festive","Seriously so freaking cute. I wore it once with jeans and packed it for vacation but didn't wear it because it looked kind of weird with the shorts I brought. My shorts were too long.","July 30, 2019","Vacation"
"https://www.renttherunway.com/pdp/items/RHR15","RTR Customer","It was super cute for a date night","A little big - Had to hold together with a safety pin","July 25, 2019","Large"
"https://www.renttherunway.com/pdp/items/HAN6","Karin","A little short","Many reviewers have said this dress is short. I think it would work for a hot vacation. The material has gold thread woven in. The threads come out of the material by at least one inch. There are strings at the neck and the waist. If you leave the strings at the neck untied they fall just below the hem of the dress. The dress is pretty but I would likely to select something more flattering.","March 31, 2020","Vacation"
"https://www.renttherunway.com/pdp/items/HAN6","Ali","Short","Cute, but veeery short. Arms are a little tight, but otherwise comfortable","March 24, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/HAN6","Aasheekaa","Easy glam!","Another stellar piece from Hemant and Nandita. I could have sized down. It has a metallic shine to it, but not in a tacky way. This is something I would consider re renting/buying!","February 4, 2020","Vacation"
"https://www.renttherunway.com/pdp/items/HAN6","Tirzah","Gorgeous hints of gold!","I rented this for my birthday! I loved the colors! It has gorgeous hints of gold. It is a little short depending on shoe choice. It has a flowy fit but still flattering.","November 16, 2019","Other"
"https://www.renttherunway.com/pdp/items/HAN6","Ashley","Glam dress worn to my small town county fair!","This dress was so cute & flirty! The shimmer on it is just enough to shine. Would also be perfect for a baby shower! Not the most comfortable, but I only worried about it in the beginning of the day, then never thought about that again.","October 22, 2019","Other"
"https://www.renttherunway.com/pdp/items/HAN6","Brittany","Loved the babydoll, romantic style of the dress","Loved the babydoll, romantic style of the dress but it was on the short side. Also had a lot of strings hanging from it, maybe rented out a few too many times","October 21, 2019","Party"
"https://www.renttherunway.com/pdp/items/HAN6","Mandy","Gorgeous","Be warned it is short and I wore white monkey shorts beneath just in case. I'm only 5'3"", so anyone taller may have a tough time wearing. The drawstring around the waist is needed otherwise the dress has no shape on its own. I did find it a tad too tight in my biceps almost as if I was wearing rubber bands around them. That's the only reason the dress didn't receive 5 stars. Tons of compliments as the colors are beautiful and whimsical.","October 5, 2019","Date"
"https://www.renttherunway.com/pdp/items/HAN6","Kristina","Beautiful dress","Loved this dress! It's made of beautiful material. Loved the casual fit. Wore it many times.","August 21, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/HAN6","Megan","Beautiful print, but not the most flattering fit","Dress itself is gorgeous and luxe with the gold detailing but the structure of the dress kinda made me look like I was wearing a bag. There's no shape to it. Size down to avoid I guess?","August 19, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/HAN6","Katie","I wore this as a bathing suit cover up in Trinidad and it was a hit! It's very short in length.","I would have worn it during the day to site see but it was so short in length there was no way it would pass. I'm 5'6"" with long legs. The elastic around the arms was very tight and slightly uncomfortable and the material is a little itchy but that wouldn't stop me from wearing it again. I just wish it were 2-3 inches longer. Got tons of compliments!","July 20, 2019","Vacation"
"https://www.renttherunway.com/pdp/items/HAN6","Gina","I felt confident and comfortable!","Fit perfect! No bra needed- incredibly comfortable and true to size!","June 30, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/HAN6","Kristin","Very short, pretty","Cutesy and pretty color - but at 5'2"" it's still very short. Wore white shorts underneath or I would have flashed everyone. Slightly scratchy.","June 30, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/HAN6","Heather","Perfect outfit for my Golden Birthday","Loved the subtle gold shimmer and how flowy this dress was. It was the perfect outfit for dinner and to celebrate a special night out.","June 29, 2019","Other"
"https://www.renttherunway.com/pdp/items/HAN6","Farah","So many compliments","I wanted this in size small but it was unavailable so I took a medium and it worked out perfectly. The dress fit me oversized so I simply wrapped the string around my waistline to give me a cinched waist look. The dress is definitely prettier in person. Check out my Insta for more @FarahPink","June 13, 2019","Party"
"https://www.renttherunway.com/pdp/items/HAN6","Brooke","Gold sheen","This fabric is so pretty in person. All over gold sheen. May be a little short if you're taller. Will rent again. Love trying new designers through RTR","April 26, 2019","Party"
"https://www.renttherunway.com/pdp/items/HAN6","Jasmine","Made me feel like an off duty princess","This dress is so feminine and cute. The light pink and gold fabric makes me feel like I'm a princess traipsing through a rose garden. I received so many compliments wearing it too. The only drawbacks are that it is like a babydoll dress so it isn't very form fitting like the picture makes it seem. Also the elastic in the sleeves cut into my arms which was a bit uncomfortable. Overall however it made for a very pretty outfit that I felt great wearing.","April 14, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/HAN6","Lynnea","Short but adorable","The gold on this dress is just so pretty. I would have bought it if it wasn't so short. I wore it as a shirt outside the house.","April 7, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/HAN6","Mary","I LOVE this dress!! Super special.","It came w the tag on! I love the look of this dress. It's a little shorter than expected, you can tie waist pretty tight so maybe size up & just tie waist tight for length.","March 24, 2019","Wedding"
"https://www.renttherunway.com/pdp/items/HAN6","RTR Customer","Ordered this dress for a backyard wedding.","Beautiful, whimsical dress. However, the material was very itchy. Not the most comfortable dress, but definitely makes a statement! I wasn't able to wear it because it wasn't very hourglass friendly—ran large in some places and small in others, unfortunately.","April 9, 2020","Small"
"https://www.renttherunway.com/pdp/items/HAN6","Clarice","Not really for curvy women","I mean- maybe it's just me, but I have an athletic body type and I could not pull off this boho styled dress. LOVE it on the model though! Just does not work for me. I had to get replacements for this one. Wanted to love it :/","March 23, 2020","Date"
"https://www.renttherunway.com/pdp/items/HAN6","Katina","SO SHORT, like comically short - couldn't wear.","SO SHORT, like comically short - couldn't wear.","March 21, 2020","Small"
"https://www.renttherunway.com/pdp/items/HAN6","Diana","I got a lot of compliments. It was very flattering even though I had to size up. No medium available","They only had a large available. It ran big but I was still able to wear and it was flattering. I got a lot of compliments. It was referred to as a fairy look. Super light and comfortable. The sleeves were a little itchy but not a problem.","February 12, 2020","True to Size"
