"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/salt-spray-jacket?color=010","Anniekay","Salt spray","Lightweight yet does have some warmth. I liked this jacket.. did not love it. Cute and comfy though","5-Apr-2020"
"https://www.nuuly.com/products/salt-spray-jacket?color=010","JRob","Super cute lightweight jacket","Perfect for my trip to Kauai!","26-Feb-2020"
"https://www.nuuly.com/products/salt-spray-jacket?color=010","creativejordan","Cute, but rides up","This was cute. The lacey pattern is subtle because it is underneath the outermost layer of the jacket. It didn't rain when I wore it so I can't speak to how waterproof it is, but it was nice for nights when it got chillier on vacation (60 degrees). The waistline rode up and that was kind of annoying. I always wore it with jumpsuits or dresses, but I can imagine it would keep bringing your shirt along with it when it rides up.","15-Feb-2020"
"https://www.nuuly.com/products/salt-spray-jacket?color=010","McKenzieJ","Cute jacket but waistband isn't great","This jacket is adorable, light, airy, and great for the gym. The only downfall is the waistband rides up with the jacket is zipped. I have a short torso and when the waistband would bunch up, the jacket would billow.","9-Dec-2019"
"https://www.nuuly.com/products/salt-spray-jacket?color=010","Gigibyte","Unique, light sport jacket","I've been looking for a white jacket to wear to the gym (or put on right after a workout) and this one ticks all the boxes! It's soft, fits true to size, and the lining is a knit pattern that shows through the sheer outer giving it a unique look. I like the long cuffs and waistband too. I might love it too much to return it!","3-Oct-2019"
"https://www.nuuly.com/products/salt-spray-jacket?color=010","amyelizabeth","My new favorite sweatshirt","This sweatshirt is so comfy! It definitely fits large, so no need to size up if you want an oversized look. Great for heading to yoga or just walking around on a chilly day.","30-Sep-2019"
"https://www.nuuly.com/products/rosaria-ruffle-babydoll-top?color=045","KatieManning","Super flattering","Really nice color and flowy in the right places","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/rosaria-ruffle-babydoll-top?color=045","ravenpuff","Cute, slightly cropped tee","Really nice color and ruffle details. Slightly cropped/boxy fit but not overly short.","19-Feb-2020"
"https://www.nuuly.com/products/rosaria-ruffle-babydoll-top?color=045","anichols","A great basic!","This is a great ""go to"" tee. Fun and and super comfortable.","19-Feb-2020"
"https://www.nuuly.com/products/rosaria-ruffle-babydoll-top?color=045","Maddstrack","very boxy","very boxy and short, hard to wear","8-Oct-2019"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","witheredandboney","Perfect LBD!","I loved this dress - it’s so comfortable, simple and flattering. I was worried that it would hang off of me, but it hugged my curves and showed off my booty. I was hoping to wear this to brunch or on a date, but it didn’t pan out. Will definitely rent again!","20-Mar-2020"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","Jac_que_line","Fun dress","Very fun and you can dress up or down. Loved the pockets and the material is great!","25-Feb-2020"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","Logan","Way too big, not styleable","While I really wanted to love this as a casual day look, it was huge and By huge I mean I am a very average sized girl with a larger chest and ordered an XS and it still didn’t fit. The photo is deceiving.","4-Feb-2020"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","Hanz","A great dress!","I wore this dress to a casual party and it worked perfectly. I paired it with low black boots. If you wore heels or a fancier shoe you could 100% dress it up for any occasion. It was perfectly roomy in the body for me which I loved because it was comfy and worked to be casual. Sleeve length was perfect. The side which doesn’t have a sleeve was a little loose. If my bust was any smaller it would probably slip a little. I ended up buying it because I can imagine a lot of places and occasions where I could wear it!","4-Feb-2020"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","ErinAG","large and heavy","I ordered a medium but it was very large, additionally, it was like sweatshirt material and didn't look very nice... or like something I'd want to wear to dinner in a warm place.","21-Jan-2020"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","Heatherx21","Elegant and comfortable","I wore this dress to a holiday party and received so many compliments. I am pregnant so was looking for something elegant, but not form fitting. This dress worked perfectly. I would order for another event in the future.","2-Jan-2020"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","LoverofColors20","Casual yet sexy","I enjoyed wearing this. Though it did expose the chest a bit more than I’d like because the sleeveless part hung a little low for me but I still loved this dress","6-Dec-2019"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","haleliz","Adorable but didn't fit","Okay in full disclosure I do have a pretty string-bean like body, but I could not get this dress to stay up. Specifically the side that does not have a sleeve- it gapped near my armpit and made me nervous it would slide down. I think it would be beautiful on someone who maybe filled it out more.","25-Nov-2019"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","Musicfan3121","Fun going out piece","I got this to wear ""out"", and it was a great piece for that. I personally wore it with my vegan leather leggings, but it wasn't too short to wear on it's own either.","25-Nov-2019"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","Madison13","Too big & boxy","I loved the idea of this dress, but the fit was weird and the pockets made it very boxy on the bottom of the dress.","25-Nov-2019"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","XOXOPrettyBird","Comfy!","super loose around my chest, but very comfortable!","5-Nov-2019"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","LRS","Fun dress","This dress is a thick cotton material. I got it in a large and it was all the way to my knees, so I found the fit to look awkward. Not the right fit for me!","9-Oct-2019"
"https://www.nuuly.com/products/zoya-one-shoulder-dress?color=001","Stacylucy","Loved it!","Dress up with heels or wear w flats...so cute! Like a big cozy sexy sweatshirt w pockets!","1-Oct-2019"
"https://www.nuuly.com/products/mindy-rigid-flare-jeans?color=047","OakandReed","Works well if you’re a stick figure","Wanted these to work but the denim is unforgiving - the high waist and soft fabric accentuated every curve of my belly and hips. Sigh.","30-Apr-2020"
"https://www.nuuly.com/products/mindy-rigid-flare-jeans?color=047","ccho","Runs small and ultra high-waisted","Warning, the pants run small.","25-Feb-2020"
"https://www.nuuly.com/products/mindy-rigid-flare-jeans?color=047","kh-93","Meh","These were a little too highwaisted for me. They went all the way up to my ribcage and I have a pretty long torso. They may have been better if I hadn't sized up. I usually wear a 26.","24-Feb-2020"
"https://www.nuuly.com/products/mindy-rigid-flare-jeans?color=047","KelleyP","Definitely high waisted","The denim of these pants is soft and comfortable. They fit for the most part but were a little more snug in the hips and thighs than I would've liked. They loosened up a little after the first couple times I wore them. Next time I'll just order a size up. These are srsly high waisted! If you are on the fence about whether you like that style or not, try a more subtle high waist first. Also probably not a great pick for women who are petite. I'm 5'8"" and still needed to wear them with a bit of a heel.","19-Feb-2020"
"https://www.nuuly.com/products/mindy-rigid-flare-jeans?color=047","studiolyko","Might get these again...","Everything fit and felt great - except in the waist. Might try this style again if my post-baby waist shrinks... but probably not!","1-Feb-2020"
"https://www.nuuly.com/products/mindy-rigid-flare-jeans?color=047","Landeazy","Long Jeans","I am 5'7' and these jeans were another foot.","31-Jan-2020"
"https://www.nuuly.com/products/mindy-rigid-flare-jeans?color=047","popoki","So cute!","Wow these are really long in the legs, I had to wear my highest heels. Narrow in the hips, when you sat down it made creases that would last all day. SUPER high waist.","22-Jan-2020"
"https://www.nuuly.com/products/mindy-rigid-flare-jeans?color=047","HappyinFL","Way too high waisted","The waist was way too high. It almost reached my bra! I also didn’t like that the jeans did not have front pockets. I wore the jeans with a sweater that covered up the high waist. The wide legs were fine & didn’t drag when the waist & crouch of the jeans were in the proper position. Glad I tried a couple of pairs of high waisted jeans. Did not like.","12-Jan-2020"
"https://www.nuuly.com/products/mindy-rigid-flare-jeans?color=047","Jill","TALL GIRLS - THIS IS LIFE. THIS IS LOVE.","Unreal. Perfect fit. Finally the length I need. And the rise I need. Perfection all around","7-Jan-2020"
"https://www.nuuly.com/products/mindy-rigid-flare-jeans?color=047","LauraLately","The Worst!","Unless you’re built like a supermodel or a giraffe these pants will not fit. The leg length and the “high waist” are ridiculously high and long. For the average size gal, these pants are way too long and the high waist is up to the ribs and literally under the breasts. I couldn’t help but laugh when I attempted to put these on. Honestly, Nuuly should take these pants out of rotation. The cut and size are the worst and are strictly for someone who happens to be 6 feet tall and has the longest torso ever. I feel like I wasted a rental period with these pants.","22-Dec-2019"
