"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/laura-sweater?color=011","TaraBean","Flattering, but itchy","This sweater was so so cute and warm, but definitely made me a little scratchy towards the end of the day. It was a bit better when wearing an undershirt, but the neck area was where it really got me. Still wore it a few times though because it was so fun!","20-Apr-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","Court","Beautiful color","Gorgeous color a little see through so hard to find the right top to go under it","12-Apr-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","Kenny","Cute but itchy","So cute and fit correctly but it was too itchy for me","8-Apr-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","Savvydawn","Versatile and cute!","This sweater is so cute and comfortable. It can be worn for day or night time events and I received compliments on both occasions. The torso was a bit short on me, but with high waist pants it worked out just fine! (I'm 5'10"", around 140lbs)","24-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","Mellykai","Love the color","Loved this sweater. The color the fit and style was all so flattering. It was a little itchy to me, if that weren’t the case definitely would’ve purchased this for keeps!","21-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","Rosie78","Great color & quality!","Wore this sweater with some light denim jeans and black ankle boots. Very soft fabric, slightly itchy around the neck, but worth it!","21-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","River","Beautiful color","I wore this w the sparkly zig zag skirt and it was a huge hit!","18-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","emilytshirt","Beautiful blue","Received many compliment in this! Wore a nude bra as you could see through the holes. A little itchy.","18-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","CMJ","Cute","True to size but naturally has a short fit to it. Not my favorite style.","17-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","Ldubs","Wanted to love it more","I absolutely loved the way it looked when wearing it! The cut and style was great. It was just so, so, so, SO itchy. By the end of the day I was red around my neck from constantly scratching the neckline. It's too bad because I did love the way it looked.","16-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","mrbro","Beautiful Color","Gorgeous sweater, received several compliments on the color.","15-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","Happy","So cute but short","Awesome color, itchy. Had to wear something under it. It was also short and wouldn’t stay down.","15-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","LadyPonch","Into the Blue","My Nuuly philosophy is to always order a piece that you'd never take off. This one was it for me. It hit all my most important criteria: comfortable, works well with jeans, perfect for sitting in a cubicle all day but still wanting to feel good about myself.","13-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","NC","Itchy and Poofy","I wore this a couple times, but both times I was pulling at my collar because the fabric was a bit itchy for my liking. The sleeves are poofier than the photos show, and it ends a bit short for those with long torsos. I don't regret renting, but it also wasn't a hard decision to return. If you're sensitive to itchy fabrics, beware!","11-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","LRP","Cute, but itchy","Very polished and nicely simple; however, even with a camisole, I found it to be a bit itchy.","7-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","Hart","so cute. v v itchy","Loved the fit and look. Was I feeling itchy all night? yes.","5-Mar-2020"
"https://www.nuuly.com/products/laura-sweater?color=011","Paulavel","Perfect sweater!","Versatile! Great with jeans and shorts! Wore to work and the beach.","3-Mar-2020"
