"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/shades-of-blue-midi?color=092","Mutti","Great spring dress","I love this dress. Just runs a little big. Great with a little white tee underneath. Getting an XS next round - will probably purchase!","26-Feb-2020"
"https://www.nuuly.com/products/shades-of-blue-midi?color=092","cgallagher716","So close...","I was so on the fence with this one - ended up only trying it on/not wearing it out. Love the denim/patchwork, but the shape was just not working on this pear body. Tried it with a tee under, a jacket over, belted, etc, but couldn't find the sweet spot. Mostly just looked like a sack. A cute sack though...","20-Feb-2020"
"https://www.nuuly.com/products/shades-of-blue-midi?color=092","BisForBridget","True to Size","Fits as expected. Petite friendly","1-Aug-2019"
"https://www.nuuly.com/products/jill-balloon-sleeve-babydoll-dress?color=049","aimeeeezing","Loved It!","Sooo cute I loved the balloon sleeves. Many compliments, ended up leaving in Australia with my friend who also loved it. Paired with white go go boots.","6-Mar-2020"
"https://www.nuuly.com/products/jill-balloon-sleeve-babydoll-dress?color=049","Daisy14","Awkward fit","This dress was really awkward on me. It felt like there was so much extra material which made it super unflattering.","21-Feb-2020"
"https://www.nuuly.com/products/jill-balloon-sleeve-babydoll-dress?color=049","Safgirl","Loved it!!","Really cute, ran a bit big but overall so cute and I loved it!!","15-Dec-2019"
"https://www.nuuly.com/products/jill-balloon-sleeve-babydoll-dress?color=049","gabsc97","Too short","It fit perfectly besides the fact that it was tiny. Basically a shirt. Wish I could’ve worn it to work but it never left my closet. Maybe size up?","2-Dec-2019"
"https://www.nuuly.com/products/jill-balloon-sleeve-babydoll-dress?color=049","arosie","Too short and awkward","was very short and the sleeves were awkward. Also too wide","23-Oct-2019"
"https://www.nuuly.com/products/jill-balloon-sleeve-babydoll-dress?color=049","Stacylucy","Didn’t wear","I don’t know why but didn’t wear and I will wear anything. It was very balloon like and just looked odd","1-Oct-2019"
"https://www.nuuly.com/products/jill-balloon-sleeve-babydoll-dress?color=049","HGOODY","Too big","Dress was way too big unfortunately. Understood it was aiming for the flowy look - but it was way too flowy!","26-Sep-2019"
"https://www.nuuly.com/products/jill-balloon-sleeve-babydoll-dress?color=049","maxinefc","Love this dress! And bump friendly!","I absolutely love this dress! I got so many compliments when I wore it. The billowy sleeves were a little overwhelming because I’m petite but the sleeves were cute rolled up higher on my arm. I sized up a size because I’m 6 months pregnant but I had more than enough room. I may order my true size next month and purchase it!","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Fashionberry","Dreamy","I love this and it fit great!","27-Mar-2020"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","strum","Maybe my mistake?","I wanted to like this, but there were two problems. The fabric, as others have mentioned, was low quality and very much meant for summer. Should have listened. Also, and this was 100% my fault, I got the petite thinking the length wouldn't matter too much, but it threw all the dimensions off. So word of caution, don't get the petite if you are not petite (duh).","17-Mar-2020"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","dresses2spinin","So flattering","The silhouette of this dress is so flattering and also comfortable. I would have loved to buy it but would never spend that much (even the discounted price) on a casual cotton dress. Good choice to rent, though.","10-Mar-2020"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Kat3","unfortunately waist issues","The fabric is a lovely lightweight wrinkled voile and the print is cute. On, me however, the waist was just too high. The belt accompanying the dress was not of the same quality and sat akimbo.","7-Feb-2020"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","mermmgraa","comfy + cute!","I rented this dress for a weekend girls trip to Nashville and absolutely LOVED it! It was really comfortable, and perfect for the hot temps. The fit is pretty true to size + and the length was perfect.","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Lexid","Odd fit","This dress is not made for curvy girls-The buttons pulled at my bust and right at the crotch. I also have a rather small waist but could not even get the belt on on the biggest loop. Just overall not great for me.","26-Jan-2020"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","kgoodall","Lovely dress","Great pattern, shape and style! Will rent again in the spring!","14-Jan-2020"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Jewlz","Cute but wrinkly!","I feel like this dress was just fine? Fits well, just like the picture. I wore it to work a few times, but not out because it just didn't feel special enough, I think it's cause the fabric is a bit boring? It also wrinkles like crazy. It arrived wrinkled, and it had to iron it before every use because it somehow wrinkled up while just hanging in my closet.","8-Jan-2020"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","stephlee11","Comfortable & easy","Really like this for everyday wear. Works with tall boots and a sweater/cardigan in colder weather also. A button fell off the first time I wore it, so that was a shame.","4-Jan-2020"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","madyson","So cute","Such a cute dress. Didn't have a lot of opportunities to wear it, but I would definitely rent again.","2-Jan-2020"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Btaylor514","Summer outfit","Hard to tell in the photo, but the bottom is sheer. Was not expecting this to be a summer dress.","30-Dec-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","MSS","Okay","This dress was sent as an alternative in my box. The material was light and breezy, and definitely good for a summer dress. However, I live up north and couldn't find an occasion to wear it in November. The dress fit well, but I thought the belt was very small. It was uncomfortable to buckle.","9-Dec-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Brock","Loved!","Great for the weekend or work!","21-Nov-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","ChelleWaite","Just rent it","This was super comfy and flattering. If it’s warm near you then rent this bb, you won’t regret it.","9-Nov-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","dubngo","Great dress; not petite friendly.","If you have a shorter torso I would skip this dress. It bunches up at the top very awkwardly.","7-Nov-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Whit8702","Not a great fit","The material on this dress was different than expected, and it did not fit in the hips.","14-Oct-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Becster","Great Fall Transition- Belt is small","Great dress and I felt great in it, but the belt's smallest notch was just a bit too tight for comfort so I felt I was holding it all in all day long.","8-Oct-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","LrS72","Casual but stylish, perfect for day time!","Got a lot of use out of this dress - perfect for running around on the weekends. The belt made it feel a bit more elevated -- casual but stylish.","5-Oct-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Jlschueler","Cute!","This was so cute and very easy to style up or down.","28-Sep-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","NvrNuude","Versitle, All-in-One Statement Dress","I love an interesting dress because I can be super lazy with the rest of my outfit. I wore this to work (twice), to dinner, to book club. I always felt very pulled together when wearing it. The sizing is a little weird. The top is pretty voluminous and the elastic waist seemed TTS (maybe a little generous), but the belt was tight.","26-Sep-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Rcc328","Comfortable and trendy","Wore this on a trip to Seoul-it was perfect for walking around the city and exploring in the humid weather! The only gripe I have is with the belt-it’s cut too small so I replaced with one of my own or went without it.","25-Sep-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","irisle","Really lovely","Ran a little large (but I'm 5'3 and around 125lbs). It looked fine, the sleeves were noticeably large but other than that it was great.","18-Sep-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Anonymous","Super cute and comfy!","Loved this dress! Fit true to size and was extremely comfortable.","16-Sep-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","elizwang","Not the cutest","Fits TTS but just looked really frumpy/matronly on me. Maybe because I'm shorter? Not quite sure but not cute :(","16-Sep-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Raykaygabe","Beautiful, Light-weight Dress","I loved this dress! It comes with a belt and small loops for them it to go through, as well as a lining that goes down to the knees. I have a smaller chest so was a little worried about a prior reviewers comment about it being big on top but had no issues and was able to just pull the extra down a bit.","11-Sep-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Pamela","Easy breezy","This dress is made out of a lightweight fabric that makes it really fresh and easy to wear during hot days. It fits true to size and comes with a belt that makes it more flattering. I wore it a couple times and made me feel good and put together.","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Kim","Cute and comfortable","I loved this dress. It fit very well for me though the top could be a little large if you have a smaller chest. Usually I have the opposite problem so it was nice to find a button down style that fit so well. (Note: I also rented the Steele short version of this dress in red and found that one to run smaller than this one.)","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","silato","Beautiful but be sure you have a slip to wear!","The cut of this dress is beautiful. It’s hard to see in the pic, but it has a low drop ruffle well below the hip line. The fabric is incredibly lightweight/sheer and the lining is super short. I had to wear an additional slip to feel comfortable.","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Charparty","Great dress!","I loved this dress! I got 2 compliments within 15 minutes of wearing it! My only wish is that it had pockets. But it’s a great dress and super wearable.","10-Aug-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Stuffanie","Light dress","This is a really lightweight dress. Fit is great. Nice stretch to the waistband. The only problem is that the belt is too small. I’ll have to wear it with one of mine (which actually looks better), which isn’t a big deal. Can dress this up or keep it casual.","9-Aug-2019"
"https://www.nuuly.com/products/lidy-midi-dress?color=049","Kim","True to Size","Fits as expected. Petite friendly, nusting friendly. Roomier in the bust","1-Aug-2019"
"https://www.nuuly.com/products/alexandria-mini-dress?color=032","Swtcaroline","Beautiful color, very short","Wish I had sized up to a M. S felt too short to wear without tights. Beautiful color and details.","23-Mar-2020"
"https://www.nuuly.com/products/alexandria-mini-dress?color=032","Twinkletoes","Great holiday dress","Perfect dress for the holidays; simple with interesting details.","9-Feb-2020"
"https://www.nuuly.com/products/alexandria-mini-dress?color=032","ehe2896","great family dress","Wore this for Thanksgiving and loved it. conservative, but a little short so I didn't look like a grandma.","4-Feb-2020"
"https://www.nuuly.com/products/alexandria-mini-dress?color=032","Margo","Too short to be practical","I reeeeeally wanted to like this dress. I had so many plans for it. Work, weddings, dates... I never wore it out of my house. It was already a bit too tight in the waist, and the sleeves were also way too long, so there were fit issues to begin with. But the length was so short it reminded me of things I haven't worn since middle school. I'm 5'2 so I'm not used to having this problem. I kept seeing the gorgeous color and fabric and trying to put it on- I tried tights, i tried tall boots, it was just to short to even leave the house in.","30-Jan-2020"
"https://www.nuuly.com/products/alexandria-mini-dress?color=032","malATLxx","Cute and classy","I am short so this was perfect length on me but I would imagine it to be on the shorter side for taller ladies.","22-Jan-2020"
"https://www.nuuly.com/products/alexandria-mini-dress?color=032","VictoriaTeal","Wayyyy too small & short","This was a top and me and was so small. I don’t recommend for taller, athletic builds.","16-Jan-2020"
