"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/weekender-puffer?color=070","garrett","Perfect Mid Season Jacket","This jacket was incredibly soft, light, and warm. Perfect for transitional weather and the wind. Wore this almost every day!","19-May-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","Missfitts","Little to big","Just a little to baggy. Wish it was juts a little more fitting.","25-Apr-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","CassandraRenee","Wide and Comfy","Color was great and true to pictures. Very comfortable and light. For my body type I would have gone for an XS next time as it is a wide jacket.","14-Apr-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","ReneeC","So cute- very 70s - very comfortable","It fit well layered over a sweatshirt but didn't look too big without. The tone on tone hardware makes it look super luxe and read more expensive than it is. One strange note, but not a deal breaker at all, I rented this in green and it was much more puffy, but this time with the mustard it was thinner... not sure if it just thins out as it's worn (and the green was new and this one was very loved?) Would absolutely buy but felt like weather is warming up.","11-Apr-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","alexd","Odd shape","Short and boxy","11-Apr-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","kkshops","Lightweight but Warm","Sized up for an oversized fit and got a lot of wear in the winter weather. Loved the fact that it was so lightweight but was happily surprised with how insulated and warm it kept me.","11-Apr-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","kkshops","Wore Almost Everyday","Sized up for an oversized fit and wore this almost every day in the cold weather! Neutral color looked great with everything and was very lightweight but warm!","11-Apr-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","ktsee","Great Casual Puffa","Great casual winter jacket! Wore it in NYC a ton when it was 30-40 degrees. Very warm and got tons of compliments on the color. I ended up buying this, because I couldn't part with it!","10-Apr-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","Noshoppingyear2020","Love this jacket!","Love the color and style of this jacket. It is not super heavy so would not recommend for very cold weather. Very much considered keeping this one.","8-Apr-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","MiniVanMama","Easy to wear, cozy and modern","Loved this coat. I have a 6 mos old and we're constantly going on outdoor walks. With the snap buttons it was so easy to throw on and run out to door. I wore it during some very cold days during New York winter and it kept me nice and toasty. It's on the shorter side so it barely covers your bottom. The high neck is soft and warm so you don't need a scarf.","24-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","BK_allicat","Comfy puffer!","Wore this all. the. time. It's like a comforter but it is short. It was good for all types of weather in New York.","18-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","FashionMama","Inside puffer","This is the perfect ""inside puffer"". Some puffer coats are too big. I found this perfect to wear around my office (which is always too cold inside!)","13-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","JZzzz","What’s not to like?","Really simple, with a subtly more interesting cut","11-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","Madearmsturn","Light and comfortable","Wore this all the time. Stylish and comfortable. Not too heavy but warm enough","11-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","acampb38","Amazing but a little big","It was a little too big for me but I still loved it and wore it a lot","10-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","retrospeth","Lightweight and cozy","Best part about this coat is the collar to keep your neck warm. I bought it immediately!","6-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","Alysiamarie","Great puffer in gorgeous color","The cloud color is such a beautiful touch of blue.","5-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","RebeccaDC123","Versatile winter puffer","It's definitely a boxy fit. Much warmer than I had expected and I wore it nonstop while I had it. Loved the color, too. All around awesome puffer jacket!","4-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","alex67","Cutest puffer","I got this in black as well and literally wore them both so many times. I got compliments every time I wore it. It's super light but warm. I wore it for two snow trips.","1-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","alex67","The perfect puffer","I was obsessed with this jacket. Super light, but warm and true to size. I wish I would've kept it.","1-Mar-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","meggraf","Everyday staple","Loved this puffer, got tons of compliments. I wore it every day, even all day long. I considered buying it, but I want to rent it in other colors. Fit is true to size, but it is a puffer so it looks big on, but I like that look.","28-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","baileyskahann","Great light weight jacket.","The color was perfect shade of blue.","28-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","Niki","LOVED everything about this","loved this! oversized. really warm. wore this a lot and got compliments. considered buying but want to try it in the other colors!","26-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","qharker","Cute, but size down","I really liked this just was too big and never really got a chance to wear it unfortunately","25-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","jmoca","I missed puffers!","I just moved to LA from NYC and obviously my puffy parkas have gone back into storage, but this was a perfect in-between. I mainly wore it at nights when I would go out and knew I was going to walk around. Loved the color (green) because it matched almost anything I wore.","24-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","megandonovan17","Love!","This puffer was so easy and warm and I wore it constantly! Received a ton of compliments. It’s for sure oversized, but it’s good because it fits bulky winter wardrobe pieces.","21-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","Genericwhitechick","A Keeper!","This is the first item I've purchased from Nuuly. It's definitely oversized so size down like the other reviews advise. This is a really great, classic puffer. It may not be best for extremely chilly weather but it's been perfect for the mild winter we've been having.","20-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","jubabywoop","classic femenine puffer","Easy to style, not too hot it was surprisingly light? Worked well layering with a hoodie or sweater underneath during a cold commute.","19-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","mckennagrace","perfect puffer","I wore this jacket every single day. It's honestly the perfect puffer, and the golden color is super unique. Got tons of compliments, will definitely be renting again!","19-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","TheCreativeSoul","Super cute but runs super large .","this is super comfy but looks rather strange and large on I think ? but super soft and cozy.","19-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","annuu","Love!","Wore this every day and ended up keeping it. So soft and warm. The stuffing gets a little uneven sometimes but a little fluffing and it's all good. love the color, I get a lot of compliments on it in how it matches my eyes","19-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","ReneeC","LOVED THIS","Loved. This. Jacket. So cute, looks expensive, comfortable, very warm. I'd buy it if I still had a few more months of winter, but it's starting to warm up where I live.","18-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","etsum","Oversized on purpose, like wearing a cloud","Loved this jacket and got so many compliments on it, I'm going to buy it. Extremely comfortable and also cute, easy to throw on with any outfit.","18-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","jsouth450","Go to Winter Jacket","Perfect for dressing up or chilling out. Plain and simple so it was easy to accessorize and matches with everything!","18-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","lenaplatonos","oversized and cute","so comfortably and such a cheerful color!","18-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","CoryV","Cute Puffer Coat","Loved this coat! Very warm and comfortable, also cute color!","18-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","HV","Cute but not stuffed evenly","This jacket is cute and comfy. The large was most definitely large. I thought it would allow for a nice big sweater underneath, which it did, and then some. Would've gone with a medium. I also wish the fill was distributed more evenly. It was like completely flat on the back of my neck but full at the front of the collar.","16-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","Kwo","Lovely puffer!","This was the coziest, fluffiest coat! I got a ton of compliments. It’s a little oversized so go down a size.","15-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","AmyB","Fun lightweight not so puffy puffer coat","This is a great light weight puffer coat 2 things I really liked about it... 1) it is a light weight puffer coat 2) not very bulky","15-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","emily_","Everyone Loved This Coat","This is the perfect, oversized puffy coat. It came down to right around my hips and while the sleeves were puffy they weren't too long. This coat was heavy enough to keep me warm in almost freezing temperatures but light enough that I wasn't over heating when the weather was warmer. I wore this a lot and felt like the olive/army green color went with everything.","13-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","Bbuchs","So warm, cozy and trendy","This coat was all my winter dreams were made of. So incredibly soft and cozy. Super warm, so much so I got hit a few times wearing it. It’s pretty short almost like a cropped jacket but loved it! Definitely runs large.","13-Feb-2020"
"https://www.nuuly.com/products/weekender-puffer?color=070","Heather7930","PERFECT casual winter jacket","I lived in this jacket when I had it this winter. It was perfect for walking my dog, running errands, going to workout classes. It was super warm and very comfortable. Definitely will rent again","12-Feb-2020"
