"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/farm-rio-bosque-pleated-midi-skirt?color=038","Noravelle","Pattern is stunning","So beautiful.","25-Apr-2020"
"https://www.nuuly.com/products/farm-rio-bosque-pleated-midi-skirt?color=038","ewally","Cute and different!","Nice fabric, really nice and soft. Pattern is different and eye catching!","24-Mar-2020"
"https://www.nuuly.com/products/farm-rio-bosque-pleated-midi-skirt?color=038","grannysmith","Great Transition Skirt","I ordered this even though it seemed a bit Springy. I was the first person to wear it because it still had the tags on when I received. The print was so fun and I received many compliments. Even though I'm 5 ft. I liked the length on me. I however find the XS to fit looser through the waist. I think the thing I loved most was the jersey knit lining the skirt had. It made it so cozy and gave it a heavier weight making it a great transitional skirt.","21-Mar-2020"
"https://www.nuuly.com/products/farm-rio-bosque-pleated-midi-skirt?color=038","kristyness","Loved the pattern and fabric.","Did not wrinkle one bit. Was never able to wear it but only because of CORONA. Was pairing with a black tank and denim jacket. Would have been super cute.","20-Mar-2020"
"https://www.nuuly.com/products/farm-rio-bosque-pleated-midi-skirt?color=038","Wendal","The is the GOAT","Beautiful skirt that you can wear with a plain tee shirt and sandals or beautiful jewel tone blouse for a special occasion. It's also comfortable and doesn't wrinkle. Homerun! I may bite the bullet and buy this one.","14-Mar-2020"
"https://www.nuuly.com/products/farm-rio-bosque-pleated-midi-skirt?color=038","Samma","Beautiful but runs big","Loved this but it wasn’t flattering as it was too big on the waist.","12-Mar-2020"
"https://www.nuuly.com/products/courtney-ponte-cropped-wide-leg-pants?color=001","NMT","Great pants","I thought I was going to start dressing fully for work, so ordered these pants which seemed like a compromise between yoga pants and work pants. They were great pants, but I decided not to compromise and just stuck with business on top, yoga on the bottom.","16-May-2020"
"https://www.nuuly.com/products/courtney-ponte-cropped-wide-leg-pants?color=001","senorita","SUPER COMFORTABLE but not flattering on flat butt","If butts came in bra sizes, mine would be an A or AA. these pants are super nice, well made, and comfortable but highlighted my lack of derrière","30-Apr-2020"
"https://www.nuuly.com/products/courtney-ponte-cropped-wide-leg-pants?color=001","carmendariz","Perfect length and fit like a glove","Because I have shorter legs I always get worried about cropped pants but these actually fit perfectly! They are stretchy and comfy","18-Apr-2020"
"https://www.nuuly.com/products/courtney-ponte-cropped-wide-leg-pants?color=001","Em","Comfortable but not for me","I was hoping these would hold me in and highlight my small waist but it gave me more of an apple shape. Sad. They are super comfortable but definitely not cropped on my frame. I will say the fit smoothly and don't show every bump. I do think they would bag out after a couple wears. Seem great but just not right for my body or style.","16-Apr-2020"
"https://www.nuuly.com/products/courtney-ponte-cropped-wide-leg-pants?color=001","Magsters","Not worn yet, bt amazing","been sick inside, but bought these already. Amazing fit and cut","4-Apr-2020"
