"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/vintage-50s-us-army-shirt-jacket?color=031","","","",""
"https://www.nuuly.com/products/vintage-40s-m-43-field-coat?color=031","shoala","Nice construction and stylish","I love vintage clothing, so I really enjoyed this jacket. It’s deceptively heavy and warm in a good way. The distressing adds character, but it’s still evident that it’s a well-made garment. There is just no way I think it’s worth this price to purchase.","2-Nov-2019"
"https://www.nuuly.com/products/vintage-80s-snoopy-joe-freeway-tee?color=045","claire","Vintage '80s Snoopy Joe Freeway Tee","I loved this shirt! Perfect to throw on with a pair of running shorts for a lazy day or dress up with a pair of jeans. The neck was a little tight, but nothing unbearable.","31-Aug-2019"
"https://www.nuuly.com/products/vintage-80s-old-dominion-tee?color=040","","","",""
"https://www.nuuly.com/products/vintage-80s-flying-ace-snoopy-tee?color=040","","","",""
"https://www.nuuly.com/products/vintage-70s-mickey-mouse-tee?color=040","LadyK","Cute","Cute","10-Mar-2020"
"https://www.nuuly.com/products/vintage-80s-adidas-tee?color=040","Nik","Vintage '80s Adidas Tee","The shirt was exactly what I expected. It fit true to size and I was able to pair it well with different outfits.","25-Aug-2019"
"https://www.nuuly.com/products/vintage-70s-uconn-tee?color=040","","","",""
"https://www.nuuly.com/products/vintage-50s-champion-ringer-tee?color=040","","","",""
"https://www.nuuly.com/products/vintage-70s-mickey-mouse-ringer-tee?color=040","","","",""
"https://www.nuuly.com/products/vintage-80s-eagles-tee?color=004","TheAB","Philly Love","ughh I loved this shirt. Would have definitely bought it if it wasnt so pricy but Its vintage. I wore it a couple of times. Was great to rep my home city in Chicago. It's your typical sports T but it's tight. I paired it with some mini skirts and it made a really cute look","22-Dec-2019"
"https://www.nuuly.com/products/vintage-80s-indy-500-tee?color=004","","","",""
"https://www.nuuly.com/products/vintage-80s-keep-on-smurfin-tee?color=004","","","",""
"https://www.nuuly.com/products/vintage-80s-napa-tee?color=040","","","",""
"https://www.nuuly.com/products/vintage-levis-501-jeans28?color=093","","","",""
"https://www.nuuly.com/products/vintage-levis-jeans7?color=092","","","",""
"https://www.nuuly.com/products/vintage-levis-501-jeans26?color=092","","","",""
"https://www.nuuly.com/products/vintage-levis-501-jeans25?color=092","","","",""
"https://www.nuuly.com/products/vintage-levis-jeans8?color=092","","","",""
"https://www.nuuly.com/products/vintage-hickory-stripe-overalls2?color=049","itskatehughes","Hate to Say a Goodbye!","Loved these overalls. Super comfy, a bit oversized. Many compliments. Enjoy whoever rents them next!","28-Dec-2019"
"https://www.nuuly.com/products/vintage-40s-leather-jacket?color=022","LuckBeALady","Damaged and a little run down but cute","Loved the fur, loved the color. The material was very stiff and hard- not soft leather. Jacket was also damaged, understandable as it is vintage. Still recommend!","28-Dec-2019"
"https://www.nuuly.com/products/vintage-levis-two-pocket-trucker-jacket?color=091","","","",""
"https://www.nuuly.com/products/vintage-levis-trucker-jacket3?color=093","","","",""
"https://www.nuuly.com/products/vintage-levis-trucker-jacket4?color=092","","","",""
"https://www.nuuly.com/products/vintage-levis-trucker-jacket5?color=092","mariaho19","The perfect oversized denim jacket!","Strongly considered dropping $275 to own this forever. I wore it all the time - everything about it was perfect. If you have a chance to snag this - don't miss out!","20-Mar-2020"
"https://www.nuuly.com/products/vintage-30s-deer-suede-fringe-jacket?color=025","","","",""
"https://www.nuuly.com/products/vintage-30s-suede-jacket?color=025","","","",""
"https://www.nuuly.com/products/vintage-30s-suede-jacket2?color=026","Araminta","weird cut","I was so excited about this beautiful vintage jacket, but it has the strangest cut. the button closure is not aligned with the buttonhole so it doesn't close properly. The belt tie is very short, so I wasn't able to tie around me (I am a size 4), so it just hung down the back and I had to keep the front open. Definitely not a practical jacket if you are in any kind of cold weather, and definitely too tight to wear over a sweater. I think if you are very petite, it could work for you, but not for me.","12-Nov-2019"
"https://www.nuuly.com/products/vintage-40s-suede-fringe-jacket?color=016","Ninaellie","Disappointed","I was SO excited about renting this jacket, for a spring break trip to the South West. The jacket itself is beautiful, and fitted. Sadly, in person there are large grey spots and the jacket in general looks dingy. In the picture it looks like it is in mint condition but it is not. I loved the style, but never wore it because I felt it looked dirty.","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/vintage-40s-leather-biker-jacket?color=001","pink_clouds","Dope leather jacket","Wore with all black and looked like a superhero. Love it. Was a little tight in shoulders for me, but I have broader shoulders so that was understandable.","27-Nov-2019"
"https://www.nuuly.com/products/vintage-50s-heavy-leather-biker-jacket?color=001","","","",""
"https://www.nuuly.com/products/vintage-60s-british-leather-biker-jacket?color=001","TessaBonn","Chic","LOVED this jacket; it elevated every single outfit! I recommend sizing up.","28-Jan-2020"
"https://www.nuuly.com/products/vintage-40s-usmc-short-sleeve-jacket?color=031","Emmylou","Not a true xl","Decided to branch out with this piece being my first vintage rental and was excited about the styling potential but it was just far too small!! This top is definitely not an xl- I’d say it might even be a snug large.","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/vintage-red-silk-kimono-jacket?color=060","","","",""
"https://www.nuuly.com/products/vintage-russet-silk-long-kimono-jacket?color=060","Cate","Gorgeous vintage","A beautiful piece that I got tons of compliments on. I'm 5'5"" and needed a bit of a heel to keep it from dragging.","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/vintage-plum-silk-kimono-jacket?color=052","Mone","Did not want to Return it!","It's awesome!","9-Jan-2020"
"https://www.nuuly.com/products/vintage-embroidered-blue-silk-kimono?color=040","","","",""
