"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/tae-shrug?color=009","Smerrell","Great find","This is so cozy, and I love that it’s a shrug because you can change up the look underneath. Ended up buying because it’s so versatile","26-Apr-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","purplerain","Super cute!","I really liked this piece and considered purchasing","24-Apr-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","ModernMom","Super cute slouchy and structured fit in the sleeves","Great shape and stayed put on my shoulders. Give great boxy and oversized shape.","14-Apr-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","shannon0011","Not what I expected","I was really excited for this sweater because I thought it was an actual sweater! I was shocked when it arrived. I guess ""shrug"" didn't catch my eye LOL but by the looks of the photo, I assumed the black in the front was part of it! You need to wear a shirt under this and I just simply couldn't find one in my closet that looked great with it. Maybe if you have something in mind, you might have better luck than me!","23-Mar-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","Sofiamar","Super cute but NOT as pictured","This was my first Nuuly rental so I learned the hard way to READ THE REVIEWS! This is NOT a sweater, but a shrug, as the title states. I don't own a black turtleneck so I did not really have anything to wear this with. I might have enjoyed it more if i knew what I was getting myself into.","23-Mar-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","jaim3","So fun/ different","Very interesting shall/sweater! super fun, many compliments! My sister says I looked like a ‘rich bitch’ in it aha We went downtown for the night and wound up at a food truck","17-Mar-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","Hanshearon","Dare to be different!","Very unique shrug, loved it very comfortable. Wish I had more opportunities to wear it.","17-Mar-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","paulag","I like it","Nice, but falls off the shoulders a lot.","10-Mar-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","molly","Fabulous","I loved how fab I felt in this, with the arm shape and print! I only wore with black under and was a little disappointed that I couldn’t flip inside out (the seams/tag would’ve made it look bad) because I was very interested in going full zebra. Also FYI the sweater is quite thick and warm.","10-Mar-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","MDB","unique shrug","Very cool piece - soft and comfortable - wish it was a bit longer in the back","4-Mar-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","Jaz38","Loved this!","Loved this! and got tons of compliments. almost bought it.","1-Mar-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","alexac28","Cool different sweater!","I really liked this sweater! It was different and super cool. I wore it exactly like this picture over a black turtleneck. Super cute!","29-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","loro","Fun Shrug!","This spiced up any black and white outfit. Got a ton of compliments. It's dramatic without being too much. It's pretty warm too!","28-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","daltonalyssa","Long arms","not super flattering for short arms a bit baggy","26-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","BlueEyes","It is not a sweater!","Don't make my mistake. These is a shawl/arm warmer, not a full sweater.","25-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","carolinedefelice","Perfection for petites","Adored this sweater so I bought it. Has a graphic, tiger print feel to it that adds an edge to any outfit. Warm, flattering, bold. Please add this to your nuuly- you’ll adore it","25-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","Isabelleharden","For those that lack attention to detail - this is not a sweater!","I thought this was a sweater because I didn't read or pay close attention but this is just a shrug aka sleeves. Still super cute but just be prepared to wear something under it.","20-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","MeganP","LOVVVVEEEEEEE","LOVED IT SO MUCH! WANT TO BUY IT! everyone I ran into while wearing was obsessed!","20-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","jmnarcik","This is not a sweater...","They need to take a new photo of this shrug its very deceiving! I ended up renting this for a very cold weekend and didn't end up wearing it","18-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","ErinK","Cute sweater jacket","I didn’t realize this was a sweater jacket til it came. But loved it paired with a black shirt. Sweater was soft and the big sleeves were stylish","17-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","Trendymommy","Love","So cute and fun!","9-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","torlyons","Cute and cozy","Loved this sweater. By the photo i thought it was going to be a whole sweater haha but it's just a shrug. Really loved it though!","8-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","AltheaK","Instant Style","This shrug is so soft and cozy. The black and white combo is chic and brings any black shirt to the next level.","3-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","zgirl","Deceiving in the pic!","I thought this piece was a whole sweater buts it’s actually just a shawl, like legit just the arms lol. I didn’t find a way to style it while I had it!","1-Feb-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","SmallButMighty","Amazing Statement piece","This sweater was AMAZING, I loved how bold and simple it was. I wore it with a black mock turtle neck (similar to the model) and high-waisted blue jeans","31-Jan-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","katc","bought it!","super warm and cute! spiced up my lazy workday basic turtleneck and skinny black jean combo.","30-Jan-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","misterhanky","Really fun! VERY warm","Got a ton of compliments on this ""sweater"". I wore it similar to the picture and lots of people were surprised to see it was a shawl. Definitely funky and wouldn't wear it more than a few times, so it was a great rental piece. Extra soft too and VERY substantial and warm.","29-Jan-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","Jcorona08","Not a sweater","Thought this was a sweater, not a shrug. Although with a black shirt/sweater underneath its kinda cute. Couldn't figure out how to wear it at first but a good item.","24-Jan-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","coolimmastayin","cute and deceiving","Ok this is not a full on sweater ppl!!!! it’s just a arm thing. but thankfully i paired it with a black turtleneck and jeans and it made me look dressy but not like i was trying too hard at all. i loved this.","23-Jan-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","Brylin","Not a Sweater! But love it anyways","I didnt read it enough. This is a shrug/shaw not a sweater. I wore it with a black turtle neck and white long sleeve. So many compliments on both. Very comfortable and chic. Still loved it.","22-Jan-2020"
"https://www.nuuly.com/products/tae-shrug?color=009","Akeaton558","Shrug","I guess I was not looking close enough when I added this item to my shipment, because I thought this was a sweater, not a shrug. That being said, all you need is a black shirt to make it look like a sweater. I loved the volume in the sleeves, and the material was super soft and rich","12-Jan-2020"
"https://www.nuuly.com/products/karlie-boyfriend-shorts?color=092","","","",""
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","LumpySpace108","Elegant but not too dressy","I bought it. I wore it with jeans and heels once and then with shorts and flats another time. It was classy and comfortable but felt right for an important meeting. I'm sure there's more to be done with it, as I appreciate the flattering silhouette and can imagine it would also pair well with a skirt.","18-May-2020"
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","kg12","Lovely & light","Loved this lace top for spring. The fit is loose and comfortable.","14-Apr-2020"
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","CAgirl","Cute top!","Perfect fit, got lots of compliments!","29-Mar-2020"
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","kcglaze","Beautiful top - very flattering","Beautiful top - very flattering. I wore this with jeans and boots on a date.","29-Mar-2020"
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","Msgriffin","Really elegant","Was a really beautiful top although the one I got was pretty worn looking !","23-Mar-2020"
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","Lauryn","Pretty","I felt pretty and chic wearing this. It ran large in the bust/body though. The material hung nicely though so I could still wear it without it being obviously over sized.","18-Mar-2020"
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","bobaball","Great blouse!","I loved this, you can dress it up or down. I wore it to work and out with friends on the weekends. It got a lot of compliments and I wish I bought it!","11-Mar-2020"
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","AliCubii","Got tons of compliments","Love this tunic. It runs true to size. Wore it with a strapless bra to keep the lines clean. Hits just above the hips so I wore them with black leggings and pointed leopard print Rothy’s. Got compliments from strangers. I’m totally buying this piece for keepers!","10-Mar-2020"
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","GirlWithGreyhound","High quality, so pretty!","I wore this top with jeans. I used my own cream colored undershirt under the blouse, which is sheer in the sleeves and shoulders. The top is so detailed and intricate that an undershirt is hardly noticeable with it. The sleeve trim is so pretty!","21-Feb-2020"
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","liyvie","Beautiful","A little too small, should size up","20-Feb-2020"
"https://www.nuuly.com/products/henrietta-lace-tunic?color=011","Kmetelica","Cute & Well Made","The shirt was really darling. It honestly just wasn’t my particular style. The color was less white and more off white. The garment is very well made!","18-Feb-2020"
