"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/camel-hair-robe-coat?color=016","Luluahrose","The perfect coat.","This is a staple coat for your wardrobe. I loved this coat so much and would have purchased it if it wasn't so expensive. Wore it to work, out, errands...everywhere. The only downfall was the sleeves - they fit too tight to layer anything. I would rent again...and again...and again!","16-Apr-2020"
"https://www.nuuly.com/products/camel-hair-robe-coat?color=016","sarah945","Fantastic lightweight overcoat","This piece is as gorgeous as advertised, lined luxuriously, and clearly put together with impeccable draping. That said, it wrinkles when you so much as breathe, so don't bring it somewhere you want be able to hang it up!","14-Apr-2020"
"https://www.nuuly.com/products/camel-hair-robe-coat?color=016","turnermama","Pretty and easy to wear","Great fit and color. Not fully lined or super warm so it’s better for fall/spring than deep Winter.","29-Mar-2020"
"https://www.nuuly.com/products/camel-hair-robe-coat?color=016","eleonoreb","OMG!!!","This piece is gorgeous and fully justifies my Nuuly expenses. It's very luxurious and you will definitely get looks and compliments. It takes your whole outfit up a level. It wrinkles easily so be careful where you lay it. It's not meant for real winter weather, it's for cool crisp fall days or early spring. GORGEOUS. I am 5'10 and wore a s/m. It fit perfectly.","12-Mar-2020"
"https://www.nuuly.com/products/camel-hair-robe-coat?color=016","Nsenfrida","Exactly what I wanted","It’s a light coat. Good with everything.","12-Mar-2020"
"https://www.nuuly.com/products/camel-hair-robe-coat?color=016","Giraffe","Become wrinkly immediately","I like the style and the color. It's very thin and it works perfectly in my city. The downside of being thin is it become wrinkly immediately after sitting on it, put it on a chair, or anything other than just hanging it. It's quite annoying, not recommended.","23-Feb-2020"
"https://www.nuuly.com/products/camel-hair-robe-coat?color=016","ajc","Not a winter coat","super thin, almost like felt and definitely not worth the retail price.","19-Feb-2020"
"https://www.nuuly.com/products/camel-hair-robe-coat?color=016","KAK","Picture is better than reality","This coat is more for riding in taxis than facing the elements. Know when you rent it that it's a fashion piece, not a practical piece. Don't despair--there are many coats on Nuuly that are both fashionable AND keep you warm! Unfortunately, this isn't one of them.","13-Feb-2020"
"https://www.nuuly.com/products/camel-hair-robe-coat?color=016","angelaw","anytime, anywhere","I wore this coat too many times to count. It’s a great color that’s extremely versatile, and actually does a good job of keeping you warm. Awesome for cold weather over a sweater or cold-ish weather over a typical tee.","11-Feb-2020"
"https://www.nuuly.com/products/camel-hair-robe-coat?color=016","jsafferstein","XS/S Felt like an XXS","First of all, I would like to thank Nuuly for giving me the opportunity to wear a $600 coat. I felt like a million bucks in this and got tons of compliments - but could only wear it once because of how tight it was in the arms. Would be perfect in warmer weather, but I couldn't get it over any of my winter outfits except a tiny turtleneck so I had to wait for a relatively warm day. Will definitely size up if I rent again, which I plan to in the spring!","10-Feb-2020"
