"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","mfb715","Very comfy but slightly dressed up!","Love the feel of this shirt and may possibly buy. It can be a shirt or a cardigan!","21-Apr-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","lboujee","cute and comfy","soooo comfy and great for a bbq and relaxing","6-Apr-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","arector","Light and airy, but see through!","The top is beautiful. Light and airy. If you notice in the photo the gap between the buttons all the way down her shirt, you will realize that your bra will be showing most likely! Flaunt it if you want - I did!","24-Mar-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","smmader","Boho Queen","Got lots of compliments on this one and another one of my favorites! The fabric was thick and not sheer at all and super comfy. Would definitely re-rent. I sized down and still perfectly oversized","18-Mar-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","hca2020","boxy & cheap looking","This looks so pretty in the pictures; It looked terrible on. I don't know what's going on with free people lately! Quality is lacking.","6-Mar-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","jsroge","Cute, boxy fit","Very soft material. You need to wear a tank under it because of the gaps between the buttons, but not see-though. Kind of pirate-vibes though.","4-Mar-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","DDesignATX","Meh. Pirate top.","Just didnt find this top very flattering... Other reviewers were right in that it looks like a pirate's blouse.","24-Feb-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","AnnieMEbee","Looks “Too” Boho","I ended up wearing it on a vacation because the rest of the Nuuly fit even worse, but I felt like a white girl trying too hard to be boho in this shirt that looked legit raggedy. Plus the oversized sizing only gets smaller in length when sizing down, and not otherwise, as I ordered an XS when I usually wear a Small to try and avoid this.","24-Feb-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","MadisonFillups","Eh","This shirt is very baggy. That might be the design, but it hangs a little weird. The opening in the middle is a bit awkward, as well.","17-Feb-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","cocodisco","Cute!","Cute! A bit boxy and wrinkles easily. Works great if you have a steamer at the ready. I probably Would have worn more if it had been warmer the weeks I had this!","6-Feb-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","jesseabee","Easy top to wear","Loved it with jeans. Easy to style.","30-Jan-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","Indiana","Great simple top","You do need a solution underneath as there is a gap and gaping between the buttons. I wore a nude bra and it was fine for a night out, but I had to add a cami for church!","22-Jan-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","ChelseyMarkarian","Weird fit","This was short but super wide even going down down a size. Was constantly falling of fmy shoulders. Also, this could be my color on my screen but it looked like it had a more yellow tone to the shirt, but it was definitely a more green tone.","15-Jan-2020"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","Angiepange25","Just ok","Ran large and sort of made me look like I was wearing a pirate shirt.","8-Dec-2019"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","KRat","Not for me","Truly looked like a cult leader when I put this on.","4-Dec-2019"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","Toriannalina","Soft cozy knit top","Really soft gauzey fabric but it’s thick so it’s not see through. Tunic style so its long enough to be worn with leggings. Could easily be dressed up or down.","29-Nov-2019"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","laureniedoodle","Comfy","I liked this top. The button closures don’t completely close the shirt though so you have to wear an under shirt.","18-Nov-2019"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","clatimer","Liked but too big","too big","11-Nov-2019"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","nolongerbasic","Fine but nothing special","I wanted to add some brightness to my wardrobe but this color just wasn't functional. Liked the look but struggled to find a good occasion to wear it out.","30-Oct-2019"
"https://www.nuuly.com/products/moving-mountains-pullover?color=072","Nuulyfan","Thin and boxy in a good way","The material for this too was not what I anticipated. I expected it to be the material of maybe a sweatshirt from the picture, but it is actually closer to a blouse. It is just a tad darker than what is pictured, but the fits exactly as it does on the model. I got my actual size and plan to tie the bottom and leave the top button unbuttoned to give it a bit more shape.","9-Oct-2019"
