"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/elsie-tunic?color=010","CaitB","meh","Picked this shirt to wear during my 3rd trimester of pregnancy, and did not need to size up. It's very big. It also felt worn out and didn't feel flattering. I only wore once.","28-Apr-2020"
"https://www.nuuly.com/products/elsie-tunic?color=010","serendipitirach","Awful.","Just yuckkkkk! But it's the only thing I didnt like out of my monthly 6 so...it's stiff, awkward and not sure it would be flattering on anyone.","22-Mar-2020"
"https://www.nuuly.com/products/elsie-tunic?color=010","Apem","Cute, but big","Cute details, but runs big","14-Mar-2020"
"https://www.nuuly.com/products/elsie-tunic?color=010","junipersundays","Na","Na","12-Mar-2020"
"https://www.nuuly.com/products/elsie-tunic?color=010","MClas","Effortless chic","Loved this top. It's so comfortable and looks great with lots of different jeans/pants/leggings. It is definitely over-sized, but lays well and is flattering.","27-Feb-2020"
"https://www.nuuly.com/products/elsie-tunic?color=010","Staco","Flowy and Fun","so comfy, so perfect for my wide leg cropped jeans. absolutely loved this. felt awesome in it. it's meant to be huge and baggy.","12-Feb-2020"
"https://www.nuuly.com/products/elsie-tunic?color=010","agstorichess3396","Just Ehh","Im not a fan of this shirt at all and i doubt i will wear it more then just the one time to work","10-Feb-2020"
"https://www.nuuly.com/products/elsie-tunic?color=010","Eliza","Love it","A little sheer, but the sleeves add great shape and it fits perfectly!","10-Jan-2020"
"https://www.nuuly.com/products/elsie-tunic?color=001","CaitB","meh","Picked this shirt to wear during my 3rd trimester of pregnancy, and did not need to size up. It's very big. It also felt worn out and didn't feel flattering. I only wore once.","28-Apr-2020"
"https://www.nuuly.com/products/elsie-tunic?color=001","serendipitirach","Awful.","Just yuckkkkk! But it's the only thing I didnt like out of my monthly 6 so...it's stiff, awkward and not sure it would be flattering on anyone.","22-Mar-2020"
"https://www.nuuly.com/products/elsie-tunic?color=001","Apem","Cute, but big","Cute details, but runs big","14-Mar-2020"
"https://www.nuuly.com/products/elsie-tunic?color=001","junipersundays","Na","Na","12-Mar-2020"
"https://www.nuuly.com/products/elsie-tunic?color=001","MClas","Effortless chic","Loved this top. It's so comfortable and looks great with lots of different jeans/pants/leggings. It is definitely over-sized, but lays well and is flattering.","27-Feb-2020"
"https://www.nuuly.com/products/elsie-tunic?color=001","Staco","Flowy and Fun","so comfy, so perfect for my wide leg cropped jeans. absolutely loved this. felt awesome in it. it's meant to be huge and baggy.","12-Feb-2020"
"https://www.nuuly.com/products/elsie-tunic?color=001","agstorichess3396","Just Ehh","Im not a fan of this shirt at all and i doubt i will wear it more then just the one time to work","10-Feb-2020"
"https://www.nuuly.com/products/elsie-tunic?color=001","Eliza","Love it","A little sheer, but the sleeves add great shape and it fits perfectly!","10-Jan-2020"
