"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/starry-night-sweater?color=012","jesshett","Runs small for free people","Much more sparkle than the photo suggests. It’s cute but runs small in general and REALLY small in free people. Not a true XL, I would say more like a medium. Won’t work for plus size and straight size I recommend you size up at least one.","28-Feb-2020"
"https://www.nuuly.com/products/starry-night-sweater?color=012","JY","Odd fit for me","Liked the color with a subtle sparkle to it and it did fit, but couldn’t get over the weird length (hit me right at my belly button) combined with the puffy sleeves. It’s stylish, but I couldn’t pull it off.","20-Jan-2020"
"https://www.nuuly.com/products/starry-night-sweater?color=012","Deblynn18","Cute","Loved this cute little sweater. Wore it on New Years eve to a low key house party but plan on wearing it to work now that I've bought it :)","7-Jan-2020"
"https://www.nuuly.com/products/starry-night-sweater?color=012","Cvaughan88","Too short","The sleeves on this sweater were very large and the sweater was very short. Not a great fit for me!","2-Jan-2020"
"https://www.nuuly.com/products/starry-night-sweater?color=012","Seven","Cropped fit, great for holidays","Subtly shiny and festive, wore it with a high waisted skirt. Lots of compliments. Unique color.","31-Dec-2019"
"https://www.nuuly.com/products/starry-night-sweater?color=012","ca11ie","Not totally like the picture","Similar to what other reviews have said, this sweater is all sparkle. I also felt like the sleeves were puffier in person. The worst part for me, though, was that the sweater was kind of cropped and you needed really high-wasted pants to hide the bottom seam of the sweater (which is pretty thick). The highest jeans I owned didn't even work that well. Love the color, but I didn't love the sweater overall.","29-Dec-2019"
"https://www.nuuly.com/products/starry-night-sweater?color=012","Breanne","Weird fit","The fit on this have the silhouette of a suit of armor, and the metallic threads made it stiff and scratchy.","25-Dec-2019"
"https://www.nuuly.com/products/starry-night-sweater?color=012","ColleenO","Such a cute sweater! This sweater has hints of shimmer in the thread which I wasn't expecting but it was nice around the Holidays. Very comfy!","I wore a very similar outfit to the models - paired the sweater with green military pants. The two toned green was so pretty!","24-Dec-2019"
"https://www.nuuly.com/products/starry-night-sweater?color=012","Kiki22","Not as pictured!!","This sweater looks NOTHING look it does in the pictures. In the pictures, it looks like a beautiful and soft oatmeal color. In actuality, it is bright gold and very stiff. Nowhere in the description does it state that it is a blinding gold color. The puns of ""shine your way..."" is not explicit enough and the pictures are misleading. If you want a bright, metallic sweater, try this one. Otherwise, it's not worth it. I didn't even try it on when I saw the fabric. I'm very disappointed that this item is blatantly pictured in a way that is not accurate.","21-Dec-2019"
"https://www.nuuly.com/products/starry-night-sweater?color=012","Mph","Not as pictured","Much more glittery than it appears in pictures. Weird sleeves.","20-Dec-2019"
