"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/lets-be-friends-midi-dress?color=001","NatK","Fun Wicken Moment","I love this dress, the back is so pretty. I wore it to my weekly grocery store outing and felt like Stevie Nicks in American Horror Story. I'm usually a small in Free People dresses so I'd say it runs true to size. Can be dressed up or down so very versatile. The bows on the sleeves are an awesome detail.","8-May-2020"
"https://www.nuuly.com/products/lets-be-friends-midi-dress?color=001","shanferg","Wish I would have purchased","Nothing bad to say. Sexy open back, sweet lace detail, perfect midi length, dreamy poofy sleeves.","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/lets-be-friends-midi-dress?color=001","jill_netz","LOVED!","Can easily best dressed up or down. Quality felt great. Received lots of compliments. The cut in the front and back is extremely flattering.","15-Apr-2020"
"https://www.nuuly.com/products/lets-be-friends-midi-dress?color=001","KristenHerrington","A big miss for me","To be fair, I MIGHT have liked this better if I had ordered a size or 2 down (it was falling off of me everywhere) but to be honest, I looked like a pregnant victorian widow. This was a big miss for me!","30-Mar-2020"
"https://www.nuuly.com/products/lets-be-friends-midi-dress?color=001","Lalalauren","Hmmm","I cannot imagine this dress fitting anyone’s body type. There’s a huge gaping hole in the back that hung down to my thighs so my entire bum was exposed. There were a bunch of straps on the back that are presumably supposed to help shape the dress but I could not distinguish up from down, or left from right. Huge around the bust area. No thank you.","28-Mar-2020"
"https://www.nuuly.com/products/lets-be-friends-midi-dress?color=001","laurajrogers","Wanted to Like","I really wanted to like this dress. But it just didn't fit my body type. It was a hard to get it secured tightly in the back, and the shoulders kept falling down.","25-Mar-2020"
"https://www.nuuly.com/products/lets-be-friends-midi-dress?color=001","Winnie13","Amazing sleeve, tough bust","I wear a small in FP dresses and this was true to size. Sleeves are gorgeous but I think this is tough for a larger chest as you need to go bra-less due to the gorgeous open back.. wore once but felt uncomfortable with how much back was exposed.","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/lets-be-friends-midi-dress?color=001","madyson","Way too much fabric","This was a tent on me and I even sized down. Wish it worked out as it looks so cute on the model!","25-Feb-2020"
"https://www.nuuly.com/products/lets-be-friends-midi-dress?color=001","AlloraSinead","Favorite item yet!","The fabric is beautiful, soft and flowy. I love how there are two ties in the back, to customize the fit at your back and your waist. I think this one’s a keeper.","8-Feb-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","beachplz","Boxy","It was fine, but boxy and not very flattering on my body type. Strangely also really difficult to unbutton.","16-May-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","lfdoherty","cut and color was meh","I really wanted to like this but unfortunately, it was very bleh. the fabric is really thin and I expected it to be more of a shirt/jacket. Also, the color on my skin just completely washed me out.","13-May-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","Jlittle","Funky and fun","This was a ton of fun to wear! I love a good Canadian tuxedo and this allowed that to happen perfectly! Runs a bit boxy and loose but that’s what I was hoping for and it was perfect! Paired it over a long white button down and skinny jeans, loved the outfit so much I wore it multiple times!","5-May-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","lollipops","nice thick denim, boxy fit","it's a baggy fit and meant to be--can be worn open or buttoned up. I love the quality of the denim.","30-Apr-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","megthee","BFFS","I loved this one so much I had to KEEP IT. Couldn't let her go.","28-Apr-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","sarah945","Great staple piece","Like wearing your favorite pair of worn-in jeans as a shirt. Lots of wiggle room, no gaping in the buttons at the bust (a miracle!) and a slightly cropped feel.","14-Apr-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","MidwestStyle","Super cute!","Loved this item! I thought it was super cute and flattering to throw on over just a t shirt or a tank. I almost purchased this item but couldn't pull the trigger. Might rent again though - very cute and functional!","10-Apr-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","NatalieH","Love - Purchased!","Such a great, classic denim top that I couldn't send it back. It's definitely boxier than what I normally wear, but you can really wear this any way. Buttoned as a shirt, opened up a jacket, over a dress, with light-wash jeans -- the options are endless!","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","madfin","Heavy","The fit worked, heavier jean material than expected but could be styled well.","8-Apr-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","Jannesreed","Cute top","cute but a bit boxy","7-Apr-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","bridgequaa","Cute shirt!","I liked this shirt, the fabric is definitely more thick...but it was comfortable!","6-Apr-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","MeredithL","The perfect denim shirt","My mom had an Eddie Bauer shirt from the 90s just like this. I stole it from her, but she stole it back and now I have my own. This is my dream comfort shirt, and it’s been making me look professional on all my zoom meetings.","1-Apr-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","ericab","Just okay","It's cute but a little boxy. I couldn't really figure out how to style it so didn't wear it much.","31-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","khanna","Never got to wear it :(","I got this with the intention to wear it to work (Canadian Tuxedo Style) but ""Shelter in Place"" happened before I got the chance to wear it. From trying it on at home I can say - size down. The XS fit me well while still having that oversized look. Would have been super cute with high wasted jeans and statement earrings","30-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","joannap","A little stiff but a great crop length","Went to a all-denim event and wanted something a little unique - this was a great choice. Can be work open or buttoned up, great for a crop length or tucking in.","29-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","Juliannamama","Great layering top","I loved this shirt to wear as an outer layer. It's pretty boxy & slightly cropped, but the style worked great with high-waisted jeans & a fitted top underneath. I would definitely rent it again.","28-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","millennialpink","classic and clean","This shirt was comfortable and I liked the cream color - it went well with everything. It was definitely boxy and oversized though. Also, the fabric was a little scratchy in some places.","26-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","voldy","Cool top","I liked the baggy fit of this top! Was fun to layer or wear alone. Very boxy, but I didn't mind.","23-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","Lexa","Cute","I really liked this too! Perfect for a casual day. I ended up buying","20-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","KelseyKat","Fun, boxy fit","This could be worn as a shirt or a light jacket. The color is nice and will age well. The fabric is sturdy but not stiff or uncomfortable. Might keep this one!","19-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","Gold","A must try !","Loved how perfectly oversized but pulled together this looks. Cute tucked in or as a light jacket. Could size down if fitted is preferred fit.","14-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","kathleen777","Perfect fit!","I’m normally a medium, and a small fit in a relaxed way. I’m very short torso’d so it fit at a normal length for me but would be more cropped on a longertorso. It for relaxed and comfy!","14-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","Bowenarrow","Versatile and Comfortable","An amazing shirt!! I wore it a few times simply buttoned up, but I also wore it unbuttoned with a t-shirt a few times and even on the boat. Super solid top.","13-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","shapedupsam","Boxy, high quality material","Love this! Can be worn as a shirt or jacket. So cute over a top with jeans. Boxier and thick material which I loved. Definitely high quality.","13-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","MamacitaKT","Oversized and On Trend","Loved this item and would order again","12-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","elise_mae","Huge, Boxy,","This wasn't good for my figure. With my larger chest, the boxiness off this shirt just made me feel huge.","11-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","Bri4nn3","Solid baggy button-up","Definitely runs big, but I liked it on the bigger side - it looked good with one side tucked in. Got a lot of compliments when I wore it with white pants!","9-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","rileeyjanee","perfect casual over-shirt","this shirt goes with EVERYTHING! It’s so comfy and flattering. I want to purchase one in every color under the sun.","8-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","fatima","love!","it's the perfect off-white levi's shirt! it's cropped and a bit of a boxy fit -- super comfy!","7-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","lizf94","Great staple","This is an easy way to up a casual outfit. Loved it so much that I purchased. It's large, but in a good boxy way.","6-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","Jenny12","Cool shirt jacket - but runs large","Loved this and was so excited to receive it, however it runs at least one size large, so order down! I ended up wearing it unbuttoned over t-shirts, but would have preferred a more fitted look.","4-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","noellestearns","Wore this nearly every day","So versatile! I debated on keeping it, but will definitely rent again.","4-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","watts","I got engaged in this top!","Classic Levi’s with a vintage flare. Got engaged in this thing—but would’ve kept it even if I hadn’t 😂. 10/10 would recommend.","3-Mar-2020"
"https://www.nuuly.com/products/gracie-buttondown-shirt?color=091","PDXem","AMAZING","Such a cute top or jacket. I 100% wanted to buy it but can't be trusted with white. I received so many compliments wearing it. Can be worn as jacket or top.","29-Feb-2020"
