"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/vintage-levis-jeans6?color=093","","","",""
"https://www.nuuly.com/products/vintage-40s-usn-anorak-popover-jacket?color=016","Lululu","Ok vintage piece","The inside of this kind of feels like a tarp so it’s best to wear a turtleneck or something underneath. Surprisingly doesn’t keep you too warm but is cool to wear once or twice if you’re into the vintage industrial look","27-Nov-2019"
"https://www.nuuly.com/products/vintage-hickory-stripe-overalls3?color=049","","","",""
"https://www.nuuly.com/products/vintage-levis-jeans11?color=093","","","",""
"https://www.nuuly.com/products/vintage-levis-501-jeans32?color=092","momo","Weird fit for 501s","For some reason these bunched really awkwardly around the zipper. I have had other vintage 501s (from Nuuly and that I own) that do not have that problem. I wore them once with a long sweater to cover it.","13-Dec-2019"
"https://www.nuuly.com/products/vintage-levis-jeans10?color=092","","","",""
"https://www.nuuly.com/products/vintage-light-blue-corduroy-overalls?color=049","goodd","Super cute","I had one issue with the strap not wanting to stay latched, but I wore them often with the strap undone. Cute color, such a great fit I scouted a pair for myself in denim. Don't be afraid to try these out if you're an XS, the XXS is really only if you want a baggy fit. They worked well for me and I'm a 24""-25.""","24-Oct-2019"
"https://www.nuuly.com/products/vintage-levis-501-jeans33?color=092","","","",""
"https://www.nuuly.com/products/vintage-levis-501-jeans31?color=092","Momellen","Great jeans but size down","Wish these had fit! I think they are more like a 28.","19-Feb-2020"
"https://www.nuuly.com/products/vintage-levis-501-jeans30?color=091","nadroj","Wish they fit :(","THESE ARE NOT SIZE 27! I wear a size 27 in Levi's and BDG jeans. I wear size 26 in Anthro and Madewell jeans. I could barely get these over my hips and fastening even one button is just not happening. No stretch, maybe men's sizing?, perfect if you've got Kendall Jenner's physique","7-Jan-2020"
"https://www.nuuly.com/products/vintage-levis-501-jeans40?color=092","","","",""
"https://www.nuuly.com/products/vintage-levis-501-jeans36?color=092","","","",""
