"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/wild-nothing-embroidered-pants?color=230","AlwaysLossst","These go with everything","Great quality, beautiful details. I can wear these with almost every shirt I have.","24-Apr-2020"
"https://www.nuuly.com/products/wild-nothing-embroidered-pants?color=230","Peanut","Baggy","The pants were generally baggy.","19-Feb-2020"
"https://www.nuuly.com/products/wild-nothing-embroidered-pants?color=230","Lazza","Runs very small","Could barely get these over my hips and I am size 12/31 normally.","15-Jan-2020"
"https://www.nuuly.com/products/wild-nothing-embroidered-pants?color=230","Kristychantelle","Cute, stylish, pleasantly surprised.","Loved these pants! They were on rotation a lot. They are a little large and the fit was fine, they hung a little low which I liked. if I were to purchase these, I would go down one size- maybe? they tend to stretch with wear. So I would want to try the 10. The fit is super comfortable, and the 12 looked fine and were relaxed. Like I said, they do have some stretch to them after you've worn them for a few hours.","13-Jan-2020"
"https://www.nuuly.com/products/wild-nothing-embroidered-pants?color=230","Jordiepool","Fits more like an 8","Not a great option for petites.","5-Jan-2020"
"https://www.nuuly.com/products/wild-nothing-embroidered-pants?color=230","Aurora-Fae","Way baggier in real life","These look so flattering and slim in the photos, but in real life, they are so baggy and unflattering. The design is so cute. I wish I could have loved them.","26-Dec-2019"
"https://www.nuuly.com/products/wild-nothing-embroidered-pants?color=230","Kris","Just ok for me","Liked the detail on these, but the fit was slightly weird for a petite person. The waistband was oddly tight but there was plenty of extra room in the hip. The rear pockets stuck out so that a longer top made my butt look way bigger. It was cute with this sweater though!","21-Dec-2019"
"https://www.nuuly.com/products/wild-nothing-embroidered-pants?color=230","Akmajers","Cute and comfortable","I liked the detailing around the waist band that set it off from other cargo pants and camouflage styles.","18-Dec-2019"
"https://www.nuuly.com/products/green-silk-top?color=030","WU13","So cool!","So chic, so cool. Alas, I never got around to wearing it but would have been in it all the time if we weren't in the middle of quarantine! It does have a pajamas-like quality, which is why I thought I might wear it around the house but it's just too nice to be cooped up inside! Will rent again when we can venture back out into the world.","23-Apr-2020"
"https://www.nuuly.com/products/green-silk-top?color=030","Texassheetcake","I wanted to like it more than I did","I ABSOLUTELY LOVE this brand. But I didn’t love this too as much as I thought it would. Ran a bit big, maybe if I wore it open over a tight black dress and knee high boots it would be cute but I was in London in December wearing it. Solid 7.5/10. I only have one photo wearing it but you can barely see the top unfortunately. Wore with the ivory trucker jacket","5-Apr-2020"
"https://www.nuuly.com/products/green-silk-top?color=030","MeganP","Cowboy Anime","I loved this shirt... couldn't wait to wear it! However, I ordered a size down (size 4 instead of 6) and it was still a little tight in the bust. I would order more true to size if you have a average or larger bust.","24-Mar-2020"
"https://www.nuuly.com/products/green-silk-top?color=030","prideandjoy0324","Unique","I really like the top but the arms were long on me. I think it’s just the style of the shirt. I didn’t wear it out but I loved the pattern and material of the shirt.","1-Mar-2020"
"https://www.nuuly.com/products/green-silk-top?color=030","BriKleify","Funky and fun","I live in Austin, TX so I loved the western cut of this blouse and all the small details down to the tailoring and pearl buttons. This shirt is very well made. I wish i would have looked at the sizing chart because it was a little big on me, this is European sizes so it was a UK 10 and US 6 but it really fit more like a US 8 or 10. I paired with black Madewell cropped fair jeans tucked in and a white mule - got a ton of compliments.","27-Feb-2020"
"https://www.nuuly.com/products/green-silk-top?color=030","Liz_mctifhe","Funky Fresh","Fun statement piece. Hard to wear a lot and it’s definitely not everyone’s cup of tea, but I thought it was really fun!","25-Feb-2020"
"https://www.nuuly.com/products/green-silk-top?color=030","GeorgieSherman","This shirt is a good time","If you’re feeling a lime green, Chinese silk, Western shirt than this is the one for you","22-Feb-2020"
"https://www.nuuly.com/products/green-silk-top?color=030","Sadiejuliana","Great fit, long sleeves","Love the color! The fabric and details are amazing in person! The fit overall is nice but the sleeves ran a little long. Had to cuff it which wasn’t ideal with the detailing of the shirt. Would be perfect for a taller body type!","EMPLOYEE REVIEW"
"https://www.nuuly.com/products/green-silk-top?color=030","GetEdgy","Showstopper","I rented this entire look as seen on Nuuly. This isnt something I would normally do but I wasnt certain I would find a way to wear this little gem if I didnt. I probably shouldve sized down for a more fitted look which I'm certain wouldve helped. This is a beautiful top, designed and finished so nicely I just couldnt find many ways to make work. But man did it garner a ton of compliments when I did.","EMPLOYEE REVIEW"
