"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","mssfromnd","Easy top to dress up or dress down","This was a great top that I could both dress up and dress down which was a nice change of pace for me. I could wear it both at home or going to work.","7-Apr-2020"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","LesaleeF","Quality construction","Quality construction and detailing. I like the fit on the top but it does widen a little too much at the bottom, making your midsection look larger than it is. That being said, it is still something I would wear to work in the Spring, under a cardigan.","29-Mar-2020"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","ewallace","Loved the color but not the cut","This was really boxy and may have been a size too large for me. I really wanted to wear it and tried to make it work many times but never found something that paired well.","13-Feb-2020"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","TXC","Cute top","Cute too and can dress up jeans","14-Jan-2020"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","SheyShine","The shirt is very pretty and amazing quality.","The shirt is true to size. I ordered up to a size 3X, due to having a larger chest and this was my first box with Nuuly. Totally order to your size. It wasn't my favorite but only due to my skin tune. Im pretty rosey and this made more so.","7-Jan-2020"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","JBig","4 seasons top","Nice weight to the lace. Structured nicely, although difficult to tuck in all around—nicely tucked just to the front. Great for work and layering.","6-Jan-2020"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","plantlady221","do not size up","I cross-checked the size guide on this brand's website, and the size chart showed that I should be a large. Normally I go back and forth between medium and large, so I went with the large but it was way too big.","3-Jan-2020"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","Arbee","My mom liked it ¯\_(ツ)_/¯","Worked well for a Christmas party, but couldn’t get it to work in a more casual, everyday way with jeans like the model.","29-Dec-2019"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","Aliciabug","Bell shaped at the bottom","This didn't fit my body well. I am a XS and it was just too big.","17-Dec-2019"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","kg","Beautiful but too tight","This is so pretty, but this fabric has no stretch and it was too tight across my chest.","16-Dec-2019"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","Twinkletoes","Versatile","Versatile top with interesting detailing","6-Dec-2019"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","britmlewis","Too boxy and big","I tried this one and attempted to style like the model, but it was just too long and bulky for my 5'2 frame. The material is also pretty thick. It's nice quality but would definitely do better on someone with a larger torso (and I'd also size down).","26-Nov-2019"
"https://www.nuuly.com/products/lourdes-lace-top?color=060","Abbey","Boxy","I liked it, but ultimately, it was too boxy for my taste. A bit too stiff to tuck into pants and make it look less boxy.","7-Nov-2019"
