"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/gigi-sparkly-mid-rise-flare-pants?color=001","Brumbe","A whole lot of sparkle","The pants have much more sparkle than the photos. I love sparkle but was not quite sure the best way to wear them during my rental month.","15-Feb-2020"
"https://www.nuuly.com/products/gigi-sparkly-mid-rise-flare-pants?color=001","Moreuhhhh","Cute but small!","Too small! Super cute but the fit was way too tight. Couldn’t wear! Usually a M in urban pants or a 28/29.","19-Jan-2020"
"https://www.nuuly.com/products/gigi-sparkly-mid-rise-flare-pants?color=001","Danifoofoo","Perfect pant If you hate jeans","These are so fun! I had to buy them. My job is very active and I’m always looking for a cool denim alternative. I styled them with a long sleeved graphic tee and my chunky Prada sneakers. Good butt pants!","7-Jan-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","Anita","Perfect for spring!","This is a fun springtime jacket! No pockets, which is a bummer. Fit true to size.","7-May-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","Miho","Compliments!","Super eye-catching jacket and easy to throw on. I'm tall and have long arms so the sleeves were a bit short on me, but I was wearing the jacket in warm weather so I just rolled the sleeves up. Has a bit of a boxy fit.","24-Apr-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","victoriainsf","Fabulous","I got the most mileage out of this item in my box and loved dressing it up or down! So many compliments too! It only loses a star for lack of pockets.","16-Mar-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","Hunose13","Loved so much I bought it!","This jacket is so unique and different. Looked great both dressed up over a black crepe jumpsuit as well as with a white tshirt and jeans! LOVE and so many compliments every time I wear it!","14-Mar-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","Ashdash113","Great print, hard to style","This jacket was so cute- loved the material! Great construction as well. But it was really hard to style. The jacket was a little too long on me and the fabric was a little delicate for long term wear so I only ended up wearing it once to a work happy hour thing.","7-Mar-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","aginghipster","I wanted to love this...","This runs really large. It's poofy and stiff, so it just didn't fall right. I think I will order it again but maybe go down 1 or 2 sizes. So fun and bright, though!","6-Mar-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","emdubb","SO funky and fun","Loved loved LOVED this one. Would get again!","4-Mar-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","ElizaJ","A cutie for sure","I really liked this. It's such a cute statement. I wore this out and I wore it to church. Each time, I paired it with a black top and either jeans or leather leggings. It's definitely not a warm jacket, so keep that in mind.","2-Mar-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","katiejay","So pretty","This jacket is very pretty and can add a lot to the right outfit. I got a XS which was a little narrow in the shoulders for me, but I made it work. A small would have fit better.","25-Feb-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","LAKate","Love it","A fun sparkly jacket that adds serious pop to your outfit. I got so many compliments every time I wore it.","23-Feb-2020"
"https://www.nuuly.com/products/metallic-floral-bomber?color=069","lcollins40","Bright bomber !","Love this. Wire over black tank and pants, over a denim shirt and over a black dress. It can be dressed up or down. I got tons of compliments on it.","21-Feb-2020"
