"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date"
"https://www.nuuly.com/products/on-the-edge-romper?color=029","marikascloset","So comfy!","This romper is so pretty! It's a bit oversized but it's so comfy and perfect for around the house, but also pretty enough to wear out. I love the back! I'm only 4'11"" and the length was perfect on me, not too long. My only issue is the front is a bit too low/wide, otherwise would purchase. You can adjust the straps in the back but it didn't seem to solve the issue in the front.","19-May-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=029","Rave","Adorable But Wedgie City","If I didn’t spend all day picking an uncomfortable wedgie, I would have kept this! It’s cute, but it rides up if you tie it up to hold up the front.","13-May-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=029","PhojoAmy","Cute but not my style","Did not pay attention that this was more of an empire waist. I look much better with things that are fitted at my natural waist. The fit is big. In most brands In most brands, I wear a large but often a M or even S in FP. The medium fit well.","7-May-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=029","ChelsMarie","LOVED","I loved this piece. I wanted to buy it but wanted to also try the other patterns it offers. Its super comfortable, easy to dress up if needed.","7-May-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=029","AshinATX","Cute but short","I wanted to love this piece as a coverup but it was way too short for me. Lace up back detail is very cute.","29-Apr-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=029","Kristinwaslike","Flowy & flattering","Loved this. Wore it on Easter for pictures. Even with a few extra lbs from quarantine this one is forgiving. Very low cut, but I made it work.","26-Apr-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=029","nuu_adventures","Adorable","This romper is so cute, perfect for warmer weather. Very flattering, has beautiful colors and detail and is very comfortable. I am usually a small in FP dresses/rompers, but could have probably sized down to an XS in this, as it runs large. Highly recommend!","9-Apr-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=029","Alixh","Cute","Cute","6-Apr-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=009","marikascloset","So comfy!","This romper is so pretty! It's a bit oversized but it's so comfy and perfect for around the house, but also pretty enough to wear out. I love the back! I'm only 4'11"" and the length was perfect on me, not too long. My only issue is the front is a bit too low/wide, otherwise would purchase. You can adjust the straps in the back but it didn't seem to solve the issue in the front.","19-May-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=009","Rave","Adorable But Wedgie City","If I didn’t spend all day picking an uncomfortable wedgie, I would have kept this! It’s cute, but it rides up if you tie it up to hold up the front.","13-May-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=009","PhojoAmy","Cute but not my style","Did not pay attention that this was more of an empire waist. I look much better with things that are fitted at my natural waist. The fit is big. In most brands In most brands, I wear a large but often a M or even S in FP. The medium fit well.","7-May-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=009","ChelsMarie","LOVED","I loved this piece. I wanted to buy it but wanted to also try the other patterns it offers. Its super comfortable, easy to dress up if needed.","7-May-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=009","AshinATX","Cute but short","I wanted to love this piece as a coverup but it was way too short for me. Lace up back detail is very cute.","29-Apr-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=009","Kristinwaslike","Flowy & flattering","Loved this. Wore it on Easter for pictures. Even with a few extra lbs from quarantine this one is forgiving. Very low cut, but I made it work.","26-Apr-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=009","nuu_adventures","Adorable","This romper is so cute, perfect for warmer weather. Very flattering, has beautiful colors and detail and is very comfortable. I am usually a small in FP dresses/rompers, but could have probably sized down to an XS in this, as it runs large. Highly recommend!","9-Apr-2020"
"https://www.nuuly.com/products/on-the-edge-romper?color=009","Alixh","Cute","Cute","6-Apr-2020"
"https://www.nuuly.com/products/peripheral-wide-leg-jeans?color=012","alikat1","Too small for me to wear!","These are a pretty neutral color but the fit wasn’t right for my curvy shape. Didn’t fit but a little sad because love the idea and the flare was dramatic and they were actually long enough!","6-May-2020"
"https://www.nuuly.com/products/mysteria-ruffled-midi-dress?color=001","Jlambbb","Pretty but didn't get to wear","I ordered this for a baby shower that got cancelled due to COVID so I didn't get the opportunity to actually wear it. It's very whimsical but with a little edge.","27-Apr-2020"
"https://www.nuuly.com/products/mysteria-ruffled-midi-dress?color=001","WestTownChiGirl","Must rent again! It's perfect!","I picked out this dress for a black tie optional wedding in April - which is now cancelled (thanks covid19) - but I love it and will totally rent it again for a future wedding! I'm seriously considering wearing it for a date-night in because it fits perfectly with or without a bra, and it's so flattering! Highly recommend","24-Mar-2020"
"https://www.nuuly.com/products/tye-dye-funk-denim-jacket?color=015","","","",""
"https://www.nuuly.com/products/riley-striped-swing-top?color=049","AZMommy","Super cute, great quality top!","It's a little short, but I'm 5'9"" so take that into consideration. It's really cute tucked in with jeans!","27-Apr-2020"
