"links_link","links_reviews_name","links_reviews_title","links_reviews_text","links_reviews_date","links_reviews_purpose"
"https://www.renttherunway.com/pdp/items/RT229","RTR Customer","Classy, versatile jacket for every kind of occasion.","Great for throwing over a suit or pair of jeans. Super comfortable and easy to pack (I brought it on a vacation so I could wear over a t-shirt and jeans and not look like a slob). Matches everything as it is an inoffensive navy/black combo. Only annoyance was the inner lining. It was too large for the jacket so it peeks through at the end of the sleeves.","June 9, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/RT229","Allie","Beautiful for work!","Loved this jacket. Wore several times for work, got tons of compliments. Great neutral tweed, good weight, nice fit. Only complaint is it does snag very easy.","June 2, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/RT229","Lisa","Never wore it","Style runs very short and small and that's not my style in jackets.","May 25, 2019","Small"
"https://www.renttherunway.com/pdp/items/RT229","Dara","Love a tweed jacket","The jacket was super flattering and could easily be dressed up or down. I thought it would be heavier weight but it was really light and comfortable. Would buy it if it weren't so expensive.","May 23, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RT229","Chelsey","Great blazer","Perfect addition to any work outfit. Wore at a conference with white high waisted slacks and a black blouse. Adorable","May 19, 2019","Work"
"https://www.renttherunway.com/pdp/items/RT229","Kenni","Loved it","Nice business jacket that would go into the evening.","April 26, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/RT229","RTR Customer","Need better QC","This was smaller than I thought it would be but the real problem was the wear and tear. Lining in the sleeves was too long (like falling out of the sleeve) and some of the ribbing on the front wasn't racked down anymore. Totally would have worn it more if it had been in better condition","April 25, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RT229","Samanthaerica","Gorgeous work blazer","It's beautiful, I wore it several times. I'd buy it if it wasn't so expensive.","April 24, 2019","Work"
"https://www.renttherunway.com/pdp/items/RT229","Kara","So cute!","Love this jacket. I wish the purchase price wasn't so high","April 9, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/RT229","Michele","Worn for work","Very nice blazer, fitted, went well with light gray trousers. Not sure it will stand up to lots of wear some of the trim was separating from the fabric, the hook closures don't stay closed very well so wear a cami underneath.","April 6, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/RT229","Delaney","Non-Black Work Blazer","Boxier style, fits great. Good quality fabric. Color is a deep navy/purple with a gray trim.","April 4, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/RT229","Ariel","High quality, very warm and cute","True to size. Was not expecting it to be as warm as it was. It was a heavier fabric so good for cooler days. Very high quality, looked great. Loved.","April 4, 2019","Work"
"https://www.renttherunway.com/pdp/items/RT229","Gwen","Great for work","Nice, stylish, true to size Material is not thin, textured look","April 3, 2019","Work"
"https://www.renttherunway.com/pdp/items/RT229","Elizabeth","Nice jacket and professional","Nice quality jacket.","April 3, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","Rachel","So easy to wear!","Love this dress. So comfy and easy to wear. It ran a little big, I could've gone down a size.","January 10, 2020","Work"
"https://www.renttherunway.com/pdp/items/KS188","Amy","Nothing special","Rented this for everyday, it's cute but nothing too special. I chose to wear the neck open rather than buttoning it because it felt a little too ""little house on the prairie"" with it closed. Runs true to size","December 14, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KS188","Monica","Very Comfortable","I have rented a couple of Kate Spade dresses now. I'm a fan of this brand. I rented this dress to wear to work. It was the standard size that I normally get and I'd say that it ran just a little big I could've probably gone down one size. Regardless of it being a bit oversized it was still very beautiful and I got a ton of compliments on it. I really like the elastic in the waist you don't have to worry about it fitting in the waist area and it's very roomy in the chest which is normally an issue for me.","July 25, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","RTR Customer","Fun, easy dress for my bridal shower!","This dress was pretty, fun, easy, and comfortable! I loved it!","July 1, 2019","Party"
"https://www.renttherunway.com/pdp/items/KS188","Amanda","Cute! Lots of compliments","Great dress for work, can be worn with top buttoned or open. Great length for work, lots of compliments.","June 16, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","Kathleen","Perfect work & play dress !","This dress was my favorite rental so far! It was a bit large in the waist as it has some elastic but it is flowy so you can't tell at all. I got so many compliments! Perfect for a breezy summer day work and outdoor cocktails afterwards. Could dress up if you wanted, but was so flattering even with sandals. You'll love it.","June 14, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","RTR Customer","Cute, but nothing too spectacular","This dress was a great length for work, and the print was cute. I also liked the button closure on the front, but this size was too big for me in the chest area. I wish I would've sized down.","May 21, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","Mendy","Pretty dress","This dress is really versatile - it's great for work and then a night out. You could also wear it with sandals or tights and boots if it's cooler. It's slightly low cut so a camisole makes it work appropriate.","May 20, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","Samantha","Great dress!","This dress is so flattering. The neckline is great and where it tightens at the waist gives you the perfect shape. The fabric and print are beautiful. I wore this dress twice, once without tights and the next time with tights. Both looks were great. I wish I could buy this dress!","May 5, 2019","Party"
"https://www.renttherunway.com/pdp/items/KS188","Aurora","Perfect date night transition to spring piece!","This dress was very flattering on- loose and flowy on the bottom but the cinched waist shows your shape. The neck and wrist had pretty cinched detailing as well. I wore this for a date night-others had said they wore it to work- however I felt the neckline was a bit low - I wouldn't feel comfy without a cami underneath for a professional setting. Length was just above the knee. Great for spring, love the floral print!","April 28, 2019","Date"
"https://www.renttherunway.com/pdp/items/KS188","Garilee","So comfortable!","One of my favorite Kate Spade dresses. Lightweight and comfortable with elastic waist and elastic cuffs. Length is longer, this dress is probably better suited for tall girls. I'm 5'8 and it skims my knees.","March 28, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","Katherine","Great spring dress!","I rented this for my trip to Madrid, and I love it! So comfortable and easy for travel. Would rent again!","March 23, 2019","Vacation"
"https://www.renttherunway.com/pdp/items/KS188","Ashley","Love this dress!","Love this dress so much! Fits very true to size, makes your waist look smaller and is very comfy material. Would defiantly rent again for everyday wear.","March 21, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","RTR Customer","Very pretty and comfortable","This dress fit me perfectly and wasn't too short (which is a problem I have a lot)! It was so pretty and feminine and I felt great in it. The high neck and keyhole detail on the front gave it a unique look. The dress was perfect for my friend's rehearsal dinner! Highly recommend especially for my tall ladies!","March 14, 2019","Party"
"https://www.renttherunway.com/pdp/items/KS188","Rebecca","Beautiful dress, even better customer service!","I selected this dress as a last-minute replacement after my first three choices weren't going to work for the cold weather that was anticipated. SO. GLAD. I. DID. This dress made me feel like a million bucks! The fabric is lightweight and luxurious, but heavy enough to wear with tights and/or boots in winter weather. The button at the neckline can be secured for a keyhole look, but this was for date night so I left it open. The smocked waist has a LOT of give; I could have sized down but I felt secure with the little bit of extra fabric in the right places. Super happy with RTR's impeccable service, too! My first three dresses just wouldn't work, and I had three new dresses on my doorstep by 10am the next morning.","March 4, 2019","Date"
"https://www.renttherunway.com/pdp/items/KS188","Holly","Great work dress!","Loved everything about this dress, the colors were bright and cheery, the fabric was soft and comfortable and it fit my curves well without being revealing. Perfect for work, will likely rent this one again.","March 1, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","Megan","Pretty and perfect fit","Another great Kate Spade dress. Floral is pretty and the fit is great.","February 9, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","Paige","Beautiful and flattering","I absolutely loved this dress and am seriously contemplating buying it. It's a super forgiving and flattering fit for plus sized gals and made me feel beautiful. Great for work, everyday, or a dinner/date night out.","February 6, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/KS188","Gia","Fun a flirty!","I did wear a top under the dress at work. Perfect to go out for dinner after.","January 29, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","Tania","Great fit","Beautiful dress... So feminine! The print is lovely and the fit so comfortable. I'd rent it again!","January 21, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","Sumaira","Gorgeous, flowy, and comfortable dress","I loved how comfortable this dress was to wear and my boss complimented me on it and said I should keep it! It stretches, which is ideal for my curvy figure. I would rent this again!","January 15, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","RTR Customer","Lovely pattern, love the neckline.","Fit perfectly Comfortable although the dress is polyester si while not itchy it isn't soft. The elasticized waist and wrists are really comfy and the waist allows for expanding after eating lol. I would rent this again.","January 3, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","RTR Customer","Love this dress! So comfortable, professional, and fun.","Great fit and comfy for work.","December 12, 2018","Work"
"https://www.renttherunway.com/pdp/items/KS188","Lisa","Cute but fit off on me","Pretty print, conservative for work, looks good with tights for cooler weather. Comfortable. Can button or unbutton the neck for 2 different looks. Fit was off on me (I wore a small), sleeves fit but the waist sat high and the elastic would creep even further up to under my bust, making it look like a very short maternity dress. Maybe the medium would have been better?","November 16, 2018","Everyday"
"https://www.renttherunway.com/pdp/items/KS188","Paula","Didn't end up wearing","Unfortunately didn't end up wearing because the fit under the armpits was way too tight and made the dress uncomfortable. If I sized up I think I would have worn, the pattern is cute but didn't love it.","November 10, 2018","Everyday"
"https://www.renttherunway.com/pdp/items/KS188","Katherine","Nice quality but forgettable","This dress is high quality and the pattern is lovely for fall, but it just wasn't special. The waist is stretchy and forgiving, which was nice, but I felt a little frumpy overall.","October 30, 2018","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","Ali","Adorable flowy dress","Definitely loved this dress! Very comfortable and the length is perfect. Being tall I always worry about dresses being too short, this was perfect. (Just be careful of wind!)","October 29, 2018","Work"
"https://www.renttherunway.com/pdp/items/KS188","Celina","Great style and fit","Would have fit better into the 6 because the shoulders of the 4 were a bit tight on me. But this was a great quality material, fun print, and overall comfortable for work!","October 26, 2018","Work"
"https://www.renttherunway.com/pdp/items/KS188","Samantha","Easy, comfortable dress but a bit large","This dress was fine but nothing special. I rented a M because I was concerned the waist in the S would ride up based on other reviews, but I think the S would have been better. It just felt big and like a lot of fabric. However, it was easy to wear and a pretty pattern so I might rent again and size down.","March 8, 2020","Work"
"https://www.renttherunway.com/pdp/items/KS188","Kyle","Great work dress!","Super cute work dress - received a lot of compliments all day.","March 2, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","Diana","Underwhelmed","This dress has been my least favorite from all the Kate Spade dresses. The pattern on the fabric is just odd and looks cheap. Didn't wear it.","February 21, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/KS188","Eric","Got so many compliments","It great and the material just felt great","February 13, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","Ashley","I LOVED this dress.","I wore it twice! Once to a baby shower and once to work. I loved that you could button the neck for a more conservative look and unbutton for happy hour after work. You wont regret renting this one.","February 5, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","Brittany","Loved it! So comfy","This dress has a flexible waist band. It was perfect for work in the winter with a cami and leggings!","January 24, 2020","Work"
"https://www.renttherunway.com/pdp/items/KS188","Angi","Too Loose","I was extremely baggy so I did not wear it. I am normally a size 8/M and I ordered the M.","December 20, 2019","Large"
"https://www.renttherunway.com/pdp/items/KS188","Meredith","Loved stye","Nice fit true to size","December 16, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","Madeline","Rented for Thanksgiving day and it was very cute, floral, good for event.","Wore leggings with it since it's winter and it was perfect length. It was lower cut then I was expecting but it didn't need a cami","November 30, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","Vanessa","Very cute and comfortable dress.","Fit great, got a lot of compliments.","November 25, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/KS188","Robin","Very cute and flattering","Fit well, very comfortable. Wore it with flats and tights and boots. Great dress","November 18, 2019","Work"
"https://www.renttherunway.com/pdp/items/KS188","Lorrie","Comfortable and Stylish!","This dress is a win-win. I could wear it on days I felt bloated and on days I felt really skinny! I wore it to work as well as out on dates with my significant other. It fits very well and looks amazing on practically anyone!","October 29, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Soraya","Wore this many days at home","This fell just above my mid-thigh while the sleeves extended about four inches beyond my fingers. This may have typically been too oversized for my liking but in the current WFH scenario, it made for a cozy fit and a beautiful color for all those zoom calls!","March 26, 2020","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Autumn","Comfy and Cute with some pop","I love this sweater and so did everyone else! I usually wear a medium and got a large even with knowing that it was oversize. This is a true true oversize so I would say stick to your size because I had to roll up my sleeves because they were way too long.","January 28, 2020","Other"
"https://www.renttherunway.com/pdp/items/MSGM87","Sarah","Great pop of color but really big!","So this is a sweater (top) but it was so large is swallowed me up and I decided to be funky and make it a sweater dress for happy hour. Did get lots of compliments on the color but the sleeves were SO long and I had to keep rolling them up and it was a bit itchy. Fun but not practical","November 15, 2019","Other"
"https://www.renttherunway.com/pdp/items/MSGM87","Lisa e","Comfy and bright","Nice oversized sweater with cool bright colors. Definitely very oversized (big through the body, in the length, and very long arms) so order your size or down. There are zippers on either side which are kind of cool (it looks nice if you unzip them a couple of inches to give it a side vent), but they were also sort of jingly so it’s a toss-up on those for me. Material is as expected for acrylic/wool blend - soft-ish. There is a bit of a stiff tulle material that is stitched inside along the shoulder seam - I assume this is to keep the shoulders from stretching out, but it is VERY itchy. I am usually not bothered by things like that but I did find it quite scratchy.","March 19, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Marcy","Unexpected hit","This was an unexpected hit with both myself and my followers. The color combination of the blue and red is unique and interesting. I loved the oversize fit, especially the long sleeves. Really cool if you want to stand out in a crowd or wear something no one else is wearing. Follow my RTR rental journey @luxeandlouche to see everything else I rent on a daily basis!","February 19, 2019","Work"
"https://www.renttherunway.com/pdp/items/MSGM87","Delesia","Stunning","I loved the color and fabric, but the sleeves were super long. And I have long arms! I wish I had thought of a way to stylishly roll them. I'd rent again.","February 10, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Lynzi","Great!","I always love an oversized sweater and I particularly like the unique colors of this one. Perfect for a chilly day.","February 9, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Hallah","It's huge","This sweater is described as being oversized but this was rediculously huge!! The arms especially","December 28, 2018","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Emily","Bold and cozy! Perfect for fall","Great oversized sweater. Fun colors and fit as expected (its meant to be big). Had a blast wearing this!","November 8, 2018","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Jossi","Very warm","Loved the color and the side zippers. Runs large. I wear an x-large and this was more then roomy","October 28, 2018","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Sophia","Not that soft, has weird zippers, SO HUGE","Size down","January 22, 2020","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Katherine","Way oversized","I'm 7 months pregnant and 5' 8"" and this sweater still felt like it was too large in a size small. I didn't wear it.","January 3, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Katie","Obsessed with this - wore it as much as humanly possible with leather spanx. Cute and casual.","Very oversized - would go size down.","April 15, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Steph","Super cozy and comfy","Love the oversized sweater: comfy and cozy. The sleeves are bit too long! The side zipper is cute as well","April 3, 2019","Work"
"https://www.renttherunway.com/pdp/items/MSGM87","Gia","the color is great on this chunky sweater","i loved the color and the length of the sleeves, but it just didn't look great on me. i think this may perfect for a super tall person with no hips, which is not me.","March 22, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","RTR Customer","so many compliments on this!","easy cozy oversized!","March 15, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","RTR Customer","Loved it !","Wish I could buy it. Easy to throw and still feel cute in a sweater","March 8, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Carla","Cozy, comfortable, baggy sweater","This is cute over leggings for hanging out. It runs VERY big, and the sleeves are VERY long. It is cozy and warm and comfortable.","March 4, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Cara","didn't end up wearing this","really pretty sweater, the color was gorgeous although didn't love the sleeve fit or color.","March 4, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Toni","The color pop every grey winter day needs","Significantly slouchy; warm without feeling stuffy. The red zippers at the hip make this pullover extra fun. I don't think I've ever worn this color blue before and am still wondering what lipstick shades work best with it.","March 3, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Sarah","I kinda love how oversized it is","I sort of love how oversized this is. And it is super comfy and cute. My only problem is that I wore it to work, and the bunched up sleeves are slightly annoying","March 1, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Diane","Cute, very comfy, very warm","As other reviews have stated, this is a very over-sized sweater. If you're looking for a nice, warm, comfy over-sized sweater, this is the one. The color pops out and when worn with black leggings, it's very cute. The sleeves are very long - now, the super long sleeves are in fashion but mind you, it does get annoying and gets in the way. I ended up folding my sleeves while wearing this sweater. It's VERY WARM, I wore this at a 30-something degree sunny Chicago winter weather and it still kept me warm! (Of course, if you stay out there too long it's going to get eventually cold) I would rent this again.","February 27, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Jj","SO fun and warm","The sleeves are long, but issa look :)","February 8, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Kelly","Cozy!","Oversized and comfy. Great for winter. But a little itchy for me as I tend to be sensitive to wool. But I wore it with a long-sleeve shirt and felt great.","February 4, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Karen","Ski wknd and needed some comfy but fashionable sweaters - fit the bill.","This is cozy and comfy, but not something to wear if you're looking for a flattering figure sweater. It's long in length and sleeves. I wore it on a ski wknd as apres with leggings and it was perfect.","January 27, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Sydney","Great sweater to throw on in the winter","It is an oversized fit so the sleeves were longer - it has super cute zipper detail on the side but the garment tag kept flopping out when the zips were up. Not cute!","January 16, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Lauren","The sleeves are REALLY long","I knew the sleeves were meant to extend past my hands... But i didn't realize this want a look i liked! I kept rolling/cuffing them slightly.","January 11, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","RTR Customer","This sweater is beautiful!","It fits big and baggy, but that is just the way I like it! This sweater received a lot of compliments.","January 7, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","RTR Customer","Sooooo many compliments! Loved this sweater.","The bold colors help you stick out. I'm 6ft and wore a medium. The sleeves were quite long, and even if I sized down to a small they probably would have covered my hands.","January 5, 2019","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Christina","Super oversized","Wore to brunch, no trouble eating with the sleeves. At 5'3 could've gone a size smaller for length.","December 29, 2018","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Julianna","So oversized","I knew this would be oversized - but it's huge. I like the colors, but the yarn looks pretty worn and fuzzy - not what I would expect for RTR. Overall I just found this to look pretty cheap and plain - not something I would rent again.","December 10, 2018","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Jill","Lots of compliments","Definitely oversized as shown on the model. The color is beautiful and cute zipper detail on each side that I didn't see in the pictures. The sleeves are oversized as well; didn't want to stay pushed up. Not super soft so wore a tank underneath. Got so many compliments on this at work today with skinny jeans and booties.","November 28, 2018","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Rachel","Too much for me","I understood this was going to be very oversized when I rented it and I was hoping for that. I didn't expect it to make me look so very broad and large. I think you definitely need some height to pull this off if you are on the larger and bustier side. I ended up not wearing this because I just wasn't comfortable. I gave it two stars because it was incredibly soft and I really did like the zippers on the sides.","November 21, 2018","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","Christina","I know it's called over sized but...","Yes, the style clearly says over sized. However I felt the length of the sleeves was borderline impractical. It's a beautiful color, very warm, and I love the zipper accents. Just be warned that this is not something practical to wear if you plan on eating, or anything else with a lot of hand use. Still 4 Stars for the quality.","November 13, 2018","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Stephanie","Super cozy and beautiful sweater","Sweater runs big, but that's the look. I could have gone with a small but a medium worked fine. The chunky knot and vibrant colors make is beautiful. I wore to run errands with black leggings and Nike Air Maxes. I like how you can play with the side zippers too.","November 9, 2018","Large"
"https://www.renttherunway.com/pdp/items/MSGM87","RTR Customer","Comfortable","Runs very large. I loved it otherwise!","November 8, 2018","Everyday"
"https://www.renttherunway.com/pdp/items/MSGM87","Anna","Weekend","Love this sweater! Color is so fun and bright. While oversized, not unflattering and zippers on side add a fun edge. Got lots of compliments","November 5, 2018","Other"
"https://www.renttherunway.com/pdp/items/MSGM87","Polina","Oversized and comfortable. Colors remind me of Dr. Seuss.","Fabric is a bit itchy and sleeves kind of got in the way of everything.","October 29, 2018","Large"
"https://www.renttherunway.com/pdp/items/LOU75","","","","",""
"https://www.renttherunway.com/pdp/items/SAN100","Robyn","Stylish casual","Flattering and comfy, easy to wear","October 18, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/SAN100","RTR Customer","Fantastic fit!","Oh how I love these. I wore them to my son's baseball game and again to an NFL football game. This pic was taken after a full day of wear and as you can see they did not loosen up and give me saggy butt. I rarely rent things twice but I might have to order these again!!","October 1, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/SAN100","Elissa","Comfy camo","These pants are SO much darker than they appear online! It actually makes me wonder if the correct color/wash is actually pictured... not a problem for me, but be aware if you're expecting a lighter print. The fit on these is a little large. Lots of stretch and very comfortable for running between kids' sporting events on the weekend, but because they were a bit big, too could wear only once before they were too stretched out to stay up well. Consider ordering down a size!","September 30, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/SAN100","Meegan","Just camo pants","These pants were nothing exciting. They fit really well and were a little shorter than I normally like. Good amount of stretch, don't particularly care for those kinds of pockets because if the pants don't fit correctly they stick out. wore once to work","September 27, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/SAN100","Amanda","Great alternative for jeans","These pants were so soft and fit snug which I was ok with. They didn't stretch out over time which was a huge plus! Would definitely rent them again.","March 4, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/SAN100","Alicia","I wore these for casual day at work.","The fit was great. I was afraid they would be too long since I'm short, but the length was good. They were super comfortable and stylish. I ended up buying them!","January 26, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/SAN100","Erica","cozy fit","Not a winter jean","December 3, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/SAN100","Celeste","Great fit, way darker color","These pants were an amazing fit. The color was off - it's such a dark olive green that you can't tell it's camo at first. Still cute and perfect for everyday Jean. Didn't stretch out after multiple wears.","November 20, 2019","Other"
"https://www.renttherunway.com/pdp/items/SAN100","Kelsey","Perfect for everyday at the office.","Hugged my curves perfectly. Slight stretch in the fabric but didn't get baggy over the course of the day. Also hemmed to a great length for my short legs","November 7, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/SAN100","Lynore","Great!","Rented these twice now. They are comfortable, fun, and fit true to size.","November 5, 2019","Other"
"https://www.renttherunway.com/pdp/items/SAN100","Toby","Ill fitting pants","Love the camo (darker than they look in picture) but they fit oddly. Good length even for being short but the legs were tight and the waist and below were not fitted and just a weird look","October 25, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/SAN100","Cadmona","Confortable Cute","Love these pants, they fit great, super comfy. The green color is darker than the picture shows.","October 21, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/SAN100","Christina","So comfortable and cute!","","October 16, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/SAN100","Mary","Great print and fit!","","October 14, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/SAN100","Kristine","RUNS SMALL","Cute pants, but runs small and doesn't have any stretch to the waist. Order 1 size up from what you'd normally wear.","October 7, 2019","Small"
"https://www.renttherunway.com/pdp/items/SAN100","Katrina","Camo Stretch Jeans","These jeans fit great and can be dressed up or down easily depending on your look.","September 29, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/SAN100","Mariah","Much darker than the photo!","These pants are very comfortable and fit nicely, overall they are great. Beware the colors do not look like the photos..they are extremely dark! Like other reviews say, it's hard to even tell they are camo print at first.","September 24, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/SAN100","Liz","Just wore them to work one day!","They were a little tight for me and so the pockets gaped a bit. They were wearable though! Very cute.","September 16, 2019","Small"
"https://www.renttherunway.com/pdp/items/SAN100","Jenny","Color is much deeper than in the picture, definitely a deep army green.","Super fitted skinny jeans, very flattering. Just the color was so dark that it wasn't immediately obvious it was camo","September 6, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/VANB4","","","","",""
"https://www.renttherunway.com/pdp/items/TYBS32","Grisel","Sorry for the selfie. But I absolutely loved this and this is all I got","Fits perfect and true to size","April 16, 2020","Work"
"https://www.renttherunway.com/pdp/items/TYBS32","Chloe","Regal color pop","Perfect for going out in cold weather. Great for dancing. Clean fit sophisticated look slight crop.","March 8, 2020","Vacation"
"https://www.renttherunway.com/pdp/items/TYBS32","Dina","Sporty and stylish","Interesting color block pattern. Nice fabric, lots of stretch. Very versatile.","March 7, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/TYBS32","RTR Customer","Color Blocked","Very high quality material. Holds you in place but still recommend good under garments","February 8, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/TYBS32","Sarah","Scuba Mock-neck Set","The material reminded me of work appropriate scuba material. Runs a little small since a medium fit me well. Fitted through the body so best for tucking in.","January 27, 2020","Work"
"https://www.renttherunway.com/pdp/items/TYBS32","Tamar","Vibrant colors","Beautiful bold colors. My only complaint is the fit was a bit off - I think due to the material. It felt like it wasn't snug on my body as smoothly as it could have been","November 13, 2019","Work"
